batch,question_number,question_id,skill_id,question_stem,A,B,C,D,E,F,correct_answer,explanation,audit_flag,changes_applied
4,16,PQ_ACA-06_16,ACA-06,Intrinsic motivation (learning for internal satisfaction) is generally more sustainable and effective than extrinsic motivation (learning for external rewards) because:,Extrinsic motivation is never effective.,"Intrinsic motivation fosters deeper engagement, persistence, and continued learning after external rewards end.",All students are intrinsically motivated.,Internal motivation is irrelevant to learning.,,,B,"Intrinsic motivation produces more persistent, deep, autonomous learning. While extrinsic motivation can be useful initially, intrinsic motivation is more sustainable. Option A overstates. Option C ignores individual differences. Option D is false.",STILL_FLAGGED|margin=65,
4,17,PQ_ACA-06_17,ACA-06,"Attribution theory (Weiner) examines how people explain success and failure. A student who attributes failure to lack of effort (internal, controllable) is more likely to:",Give up trying next time.,Persist and try harder on future tasks.,Develop learned helplessness.,Become discouraged permanently.,,,B,"Attributing failure to controllable factors (effort) promotes persistence; the student believes trying harder will succeed. Options A, C, and D reflect uncontrollable attributions.",,
4,18,PQ_ACA-06_18,ACA-06,Dual coding theory (Paivio) suggests that:,Information is stored in only one code (visual or verbal).,Information encoded in both visual and verbal forms is better remembered than information in a single code.,Visual codes are always superior to verbal codes.,Dual coding reduces learning efficiency.,,,B,Dual coding theory explains that presenting information in both words and images enhances encoding and memory. Option A contradicts the theory. Options C and D are false.,,
4,19,PQ_ACA-06_19,ACA-06,"An instructor teaches students to solve a particular math problem type, then the students encounter a novel problem requiring the same strategy but with different numbers/context. Success demonstrates:",Rote memorization.,Transfer of learning—applying the learned strategy to a new situation.,Lack of understanding.,Context-dependent learning only.,,,B,Applying a strategy to a novel problem demonstrates positive transfer—using knowledge flexibly in new contexts. Option A is memorization without flexibility. Option C is opposite. Option D would indicate failure to transfer.,,
4,20,PQ_ACA-06_20,ACA-06,"Which theory would BEST explain why students who engage in active, hands-on science experiments learn more deeply than students who watch the teacher demonstrate?","Classical conditioning, which is not supported by the available evidence.","Operant conditioning exclusively, without adequate clinical justification.",Constructivism and cognitive load theory (hands-on experience builds meaningful understanding while managing cognitive demand).,"Schema theory exclusively, which is not supported by the available evidence.",,,C,Constructivism explains active construction of knowledge through experience. Cognitive load theory adds that hands-on activity can manage cognitive demand better than passive observation. Option A is classical conditioning (not relevant). Option B is only operant learning. Option D is incomplete without constructivism perspective.,PARTIAL_FIX|margin=51,DISTRACTOR_A_EXPANDED; DISTRACTOR_B_EXPANDED; DISTRACTOR_D_EXPANDED
4,1,PQ_ACA-07_1,ACA-07,"A 2-year-old produces ""mama,"" ""dada,"" and ""dog"" consistently in appropriate contexts but does not combine two words. Which language development milestone is this child demonstrating?",Two-word combinations (expected at 24-30 months),Single-word utterances with semantic meaning (expected at 12-18 months),Phonemic awareness development,Phonological process suppression,,,B,"This child is producing single-word utterances with semantic meaning, which is the expected milestone for 12-18 months of age. Two-word combinations typically emerge around 24-30 months, so the child is not yet at that stage. Phonemic awareness (consciously manipulating sounds) develops later, typically around ages 4-5. Phonological process suppression refers to the natural decline of immature sound patterns (like ""wabbit"" for ""rabbit""), which is a separate developmental trajectory.",,
4,2,PQ_ACA-07_2,ACA-07,Which of the following best describes the relationship between phonological awareness and phonemic awareness?,They are identical constructs and the terms can be used interchangeably,Phonological awareness is the broader construct; phonemic awareness is a subset focusing specifically on individual phonemes,Phonemic awareness develops before phonological awareness and is a prerequisite skill,Phonological awareness is auditory; phonemic awareness is visual and letter-based,,,B,"Phonological awareness is the umbrella construct encompassing awareness of all sound structures (rhyme, syllables, onset-rime, phonemes), while phonemic awareness specifically focuses on manipulating individual phonemes (the smallest sound units). They are not identical—phonemic awareness is a subset of phonological awareness, not synonymous. Phonemic awareness does not necessarily develop before broader phonological awareness; in fact, rhyme and syllable awareness typically precede phonemic awareness. Both are auditory in nature, not visual; phonics (not phonemic awareness) involves the letter-sound relationship.",,
4,3,PQ_ACA-07_3,ACA-07,"A second-grade student reads single-word decodable words accurately but struggles significantly with comprehension of grade-level passages. His listening comprehension is average. Based on the Simple View of Reading (Scarborough), what is the primary area of concern?",Language comprehension abilities are weak,Decoding (word recognition) is the limiting factor,Oral language development is delayed,Phonemic awareness is insufficiently developed,,,B,"The Simple View of Reading states that reading comprehension = decoding × language comprehension. This student has adequate listening comprehension (language comprehension is intact) but weak passage comprehension despite accurate single-word decoding. The issue is that his decoding fluency is likely slow or effortful, consuming cognitive resources and limiting comprehension of connected text. Language comprehension is not weak (listening comprehension is average). Oral language is adequate based on listening comprehension performance. Phonemic awareness is not the concern; this student can decode accurately.",,
4,4,PQ_ACA-07_4,ACA-07,Which of the five components of reading should be assessed FIRST when evaluating a student with suspected dyslexia?,Phonemic awareness and phonics (decoding),Reading fluency,Vocabulary,Reading comprehension,,,A,"Dyslexia is fundamentally a deficit in phonological processing (phonemic awareness and the ability to map sounds to letters—phonics). These components should be assessed first because deficits here are the core characteristic of dyslexia. Fluency problems often result from decoding difficulties, so assessing fluency second makes sense. Vocabulary and comprehension are typically less impaired in pure dyslexia, though they may be secondarily affected due to reduced reading practice. Assessment should proceed from foundational components to higher-level ones.",,
4,5,PQ_ACA-07_5,ACA-07,"A kindergarten teacher uses a systematic, explicit phonics program where letter sounds are introduced in a carefully sequenced order, with daily practice in sound-symbol correspondence and blending. This approach is grounded in which literacy principle?","Whole language philosophy, which emphasizes meaning-making over decoding",The alphabetic principle and structured literacy approach,Embedded phonics within authentic reading experiences,Balanced literacy without specific phonics scope and sequence,,,B,"Systematic, explicit phonics instruction directly reflects the alphabetic principle (understanding that letters represent sounds) and the structured literacy approach emphasizing sequential, explicit instruction in sound-symbol relationships. Whole language (Option A) emphasizes meaning and context over explicit phonics—the opposite of what's described. Embedded phonics (Option C) integrates phonics incidentally within reading; this program is explicit and sequential, not incidental. Balanced literacy (Option D) may include phonics but does not require a specific scope and sequence; this program has both explicit structure and sequence.",,
4,6,PQ_ACA-07_6,ACA-07,A third-grader accurately decodes words and reads fluently (110 words per minute at grade level) but frequently loses the main idea when reading multi-paragraph passages. Which reading intervention is most appropriate to target first?,Oral reading fluency practice with timed drills,Decoding and word attack skills training,"Reading comprehension strategies (e.g., summarization, main idea identification)",Vocabulary instruction for academic Tier 2 and Tier 3 words,,,C,"This student's decoding and fluency are adequate; the deficit is in comprehension. Reading comprehension strategies (summarization, identifying main ideas, making inferences) directly address the problem. Fluency drills are unnecessary since fluency is already at grade level. Decoding is not the issue. While vocabulary support could be beneficial, comprehension strategy instruction is the more direct intervention for the identified problem (comprehension deficits despite adequate fluency).",,
4,7,PQ_ACA-07_7,ACA-07,Which statement most accurately describes Tier 2 vocabulary words and their importance in school psychology assessment and intervention?,"Tier 2 words are rarely occurring, specialized academic or technical terms used in specific domains (e.g., ""photosynthesis,"" ""mitochondria"")","Tier 2 words are high-frequency, everyday words that appear in natural conversation (e.g., ""cat,"" ""run,"" ""happy"")","Tier 2 words are high-frequency academic words that appear across multiple content areas and require explicit instruction (e.g., ""analyze,"" ""summarize,"" ""compare"")",Tier 2 words develop automatically through listening and conversation without explicit teaching,,,C,"Tier 2 words (Beck's classification) are high-frequency academic/literary words that appear across multiple content domains and benefit from explicit instruction. These are critical for academic success. Tier 3 words (Option A) are specialized, low-frequency domain-specific terms. Tier 1 words (Option B) are everyday, high-frequency words that develop naturally. Tier 2 words do not develop automatically (Option D); they require explicit teaching, which is why they are a focus of reading intervention.",,
4,8,PQ_ACA-07_8,ACA-07,"A first-grade student confuses the sounds /b/ and /d/, says ""bood"" for ""good,"" and writes ""b"" when asked to write ""d."" Which component of literacy development is most directly affected?",Phonological awareness of syllable boundaries,Phonemic awareness and phonics (sound-symbol correspondence),Morphological awareness and word structure,Pragmatic language skills in conversation,,,B,"The student is confusing individual phonemes (/b/ vs /d/) and their corresponding letter symbols—a core phonemic awareness and phonics issue. This is not a phonological awareness problem (which involves broader sound patterns like syllables). Morphological awareness relates to meaningful units (roots, prefixes, suffixes), not sound confusion. Pragmatic language (social language use) is unrelated to this phoneme-grapheme confusion.",,
4,9,PQ_ACA-07_9,ACA-07,Which evidence-based reading program uses the Orton-Gillingham approach and is most appropriate for students with dyslexia?,Reading Recovery (primarily a fluency intervention),"Wilson Reading System (systematic, multisensory, structured literacy)",Guided Reading Groups (a classroom organization strategy),Shared Reading (a foundational approach for beginning readers),,,B,"The Wilson Reading System is explicitly grounded in the Orton-Gillingham approach, emphasizing systematic, multisensory, sequential phonics instruction for students with dyslexia. Reading Recovery (Option A) is primarily a fluency-based intervention for struggling first graders, not specifically designed for dyslexia. Guided Reading Groups (Option C) are a classroom organization method, not an evidence-based dyslexia intervention. Shared Reading (Option D) is a foundational approach, not specifically structured for dyslexia remediation.",,
4,10,PQ_ACA-07_10,ACA-07,A student demonstrates age-appropriate decoding skills and vocabulary but frequently has difficulty retelling or answering questions about stories read to him. His working memory score is below average. Which best explains this pattern?,Poor phonemic awareness limits decoding development,Weak working memory constrains the ability to hold and manipulate information during listening comprehension,"Vocabulary deficits reduce comprehension, without adequate clinical justification.","Inadequate phonics instruction in early grades, without adequate clinical justification.",,,B,"Listening comprehension depends on the ability to hold information in working memory while processing meaning. This student's below-average working memory directly explains difficulty with story comprehension and retelling despite adequate decoding and vocabulary. Phonemic awareness and phonics are adequate (evidenced by decoding skills). Vocabulary is age-appropriate. Working memory limitations, not instruction history, explain the current pattern.",,DISTRACTOR_C_EXPANDED; DISTRACTOR_D_EXPANDED
4,11,PQ_ACA-07_11,ACA-07,"Morphological awareness—the understanding that words have meaningful parts (roots, prefixes, suffixes)—is most critical for which aspect of reading development?",Phonemic awareness and decoding of single-syllable words,Vocabulary expansion and reading fluency with multisyllabic words,Phonological processing of rhyming patterns,Pragmatic language use in conversation,,,B,"Morphological awareness is essential for understanding word meanings and decoding longer, multisyllabic words by breaking them into meaningful parts (e.g., ""unhappily"" = un- + happy + -ly). This directly supports vocabulary growth and fluency with complex words. It is not a phonemic awareness skill (Option A) or related to rhyming (Option C) or social language use (Option D).",,
4,12,PQ_ACA-07_12,ACA-07,A preschool teacher is concerned that a 4-year-old does not produce many multi-word utterances and uses mostly single words. The child has age-appropriate motor skills and hearing is normal. What is the most appropriate initial action for a school psychologist?,Immediately refer for special education evaluation under the speech/language disability category,Conduct a comprehensive language screener to assess expressive and receptive language; compare to age norms,Recommend the child is not ready for kindergarten and needs another year of preschool,Advise the teacher that this is within normal variation and no further assessment is needed,,,B,"The appropriate first step is to administer a comprehensive language screener to assess both expressive (production) and receptive (understanding) language compared to age-normed expectations. At age 4, most children are combining words, but there is variation. Screening determines if a deficit exists before formal evaluation. A referral for special education without screening data (Option A) is premature. Retention decisions (Option C) are not appropriate based on language alone. Dismissing concerns without assessment (Option D) ignores the teacher's valid observation.",,
4,13,PQ_ACA-07_13,ACA-07,Which statement best describes the relationship between oral language development and reading readiness?,Oral language and reading develop independently; strong oral language does not necessarily predict reading success,Oral language provides the foundation for reading; children with stronger oral language skills typically develop reading skills more easily,Reading ability is primarily determined by phonics instruction; oral language is a minor factor,Oral language is important only for students learning English as a second language,,,B,"Strong empirical evidence shows that oral language (vocabulary, syntax, narrative ability) is foundational for reading comprehension. Oral language provides the semantic and syntactic base upon which reading comprehension is built. Option A contradicts research evidence. Option C underestimates the importance of oral language. Option D incorrectly limits the relevance of oral language to only English language learners.",,
4,14,PQ_ACA-07_14,ACA-07,"A kindergarten student can rhyme words, identify that ""cat"" and ""can"" start with the same sound, and clap syllables in words. These skills represent which component of early literacy?",Phonics and letter-sound correspondence,Phonological awareness (awareness of sound structures),Phonemic awareness (manipulation of individual phonemes),Alphabetic principle understanding,,,B,"Rhyming, initial sound awareness, and syllable clapping are all phonological awareness skills—the broader category of sound structure awareness. These are NOT yet phonemic awareness (individual phoneme manipulation like deleting sounds), phonics (letter-sound correspondence), or the alphabetic principle (letters = sounds). Phonological awareness is a prerequisite for these more advanced skills.",,
4,15,PQ_ACA-07_15,ACA-07,"A second-grade intervention group is using explicit, systematic instruction in decoding using a structured sequence: consonants, short vowels, blending, CVC words, then consonant blends. This approach reflects which literacy framework?","Whole language, emphasizing authentic literature and meaning-making",Balanced literacy with a mix of guided reading and independent reading,"Structured literacy with explicit, sequential, multisensory phonics instruction",Embedded literacy within content areas like science and social studies,,,C,"The carefully sequenced, explicit phonics progression (consonants → short vowels → blending → CVC → blends) is the hallmark of structured literacy. This is the evidence-based approach for struggling readers and those with dyslexia. Whole language (Option A) does not involve this level of explicit, sequential structure. Balanced literacy (Option B) combines approaches but does not necessarily include this systematic phonics sequence. Embedded literacy (Option D) integrates reading within content; this is explicit phonics instruction.",,
4,16,PQ_ACA-07_16,ACA-07,"A third-grader reads accurately and fluently but rarely comprehends what he reads. His teacher notes he seems to be ""barking at print"" without understanding. Which statement best characterizes this profile?",Decoding is strong; language comprehension is weak,This pattern indicates dyslexia despite accurate decoding,Working memory deficits are the primary cause,Fluency problems are interfering with comprehension,,,A,"This is the inverse pattern of the Simple View of Reading: strong decoding but weak comprehension indicates language comprehension is the limiting factor. ""Barking at print"" is the classic description of this profile. Dyslexia involves decoding difficulties, not this pattern (Option B). While working memory could contribute (Option C), the primary issue based on the profile is comprehension strategies and oral language. Fluency is adequate (Option D), so that's not the constraint.",,CORRECT_A_SHORTENED(em-dash trim)
4,17,PQ_ACA-07_17,ACA-07,Which of the following is the most accurate description of pragmatic language skills and their relationship to literacy?,Pragmatic language is the ability to decode words and has no relationship to reading comprehension,Pragmatic language is understanding social language rules and conventions,Pragmatic language only develops after reading fluency is established,Pragmatic language deficits are the primary cause of dyslexia,,,B,"Pragmatic language—the ability to understand and use language appropriately in social and communicative contexts—supports comprehension of dialogue, inference about characters' intentions, and discussion of text. It is not the same as decoding (Option A). It develops concurrently with other language skills, not after fluency (Option C). Pragmatic deficits are not a cause of dyslexia (Option D), though they may co-occur with language disorders.",,CORRECT_B_SHORTENED(semicolon trim)
4,18,PQ_ACA-07_18,ACA-07,"In an MTSS (Multi-Tiered System of Supports) reading framework, Tier 1 represents universal screening and core instruction for all students. What is the primary goal of Tier 2 interventions?",Provide specialized literacy instruction for students with learning disabilities requiring special education,"Provide targeted, small-group interventions for students not responding to Tier 1 instruction",Deliver classroom-wide reading instruction to all students,Assess students for special education eligibility,,,B,"Tier 2 in MTSS provides targeted interventions for the 15-20% of students not responding adequately to Tier 1 core instruction. These are evidence-based small-group interventions delivered with increased frequency/intensity. Tier 3 (Option A) involves specialized, intensive interventions and special education evaluation. Tier 1 (Option C) is universal instruction. Option D describes evaluation, which occurs across tiers but is not the primary goal of Tier 2.",,
4,19,PQ_ACA-07_19,ACA-07,"A kindergarten student shows emerging phonological awareness (rhyming, syllable awareness) but has minimal exposure to alphabet letters and print concepts. Which foundational skill should be prioritized in instruction?",Phonemic awareness training (individual phoneme manipulation),Letter recognition and print concepts (alphabet knowledge),Phonics instruction and sound-symbol correspondence,Advanced reading fluency and comprehension strategies,,,B,"Before phonemic awareness (Option A) or phonics instruction (Option C) can be effective, students need basic alphabet knowledge and print concept awareness. This foundational knowledge includes letter recognition, directionality, and understanding that print conveys meaning. The progression is: print awareness → letter knowledge → phonological awareness → phonemic awareness → phonics. Phonemic awareness (Option A) typically follows letter introduction. Phonics (Option C) and fluency/comprehension (Option D) come later in the progression.",,
4,20,PQ_ACA-07_20,ACA-07,A student with adequate decoding and vocabulary shows comprehension difficulty specifically with complex sentence structures and inferential questions. Which language component is most likely weak?,Syntactic awareness and semantic processing of complex language,Phonemic awareness and phonics,Oral fluency and speaking rate,Phonological memory and working memory only,,,A,"Difficulty with complex sentence structures and inferential comprehension indicates weakness in syntactic awareness (understanding sentence grammar) and semantic processing (deriving meaning from language structures). Phonemic awareness and phonics are not the issue (adequate decoding). Oral fluency/speaking rate (Option C) and phonological memory alone (Option D) do not fully explain this pattern; syntactic/semantic processing is the core deficit.

---",,
