batch,question_number,question_id,skill_id,question_stem,A,B,C,D,E,F,correct_answer,explanation,audit_flag,changes_applied
1,6,PQ_DBD-03_6,DBD-03,Which of the following BEST describes CHC (Cattell-Horn-Carroll) theory as it applies to cognitive assessment?,"A theory that intelligence is a single, unitary construct",A comprehensive taxonomy of broad and narrow cognitive abilities that modern cognitive batteries organize around,A theory that intelligence cannot be reliably measured,A theory developed specifically for special education eligibility determination,,,B,"CHC theory provides a hierarchical structure of cognitive abilities—broad abilities like Fluid Reasoning, Processing Speed, and Working Memory, each containing narrower abilities. Modern batteries (WISC-V, CAS-2, WJ IV) organize subtests within this framework. Option A is false. Option C contradicts psychometric science. Option D is incorrect; it's a general cognitive theory.",BATCH1_PRE_AUDITED,
1,7,PQ_DBD-03_7,DBD-03,A school psychologist is selecting a cognitive assessment for a student suspected of having a specific learning disability in mathematics reasoning. Which cognitive ability is MOST directly related to math reasoning?,Processing Speed,Fluid Reasoning (Gf),Quantitative Knowledge,Short-term Memory,,,B,"Fluid Reasoning—the ability to solve novel problems, infer patterns, and engage in logical thinking—directly supports mathematics reasoning ability. Option A (processing speed) is less directly related. Option C is specific content knowledge. Option D supports working memory but is less central to reasoning.",BATCH1_PRE_AUDITED,
1,8,PQ_DBD-03_8,DBD-03,"The Stanford-Binet Intelligence Scales, Fifth Edition is used with a 3-year-old child suspected of developmental delay. What is the age range of this assessment?",2 to 5 years,3 to 8 years,2 to 85 years,5 to 18 years,,,C,"The Stanford-Binet 5 is designed for ages 2 to 85+, making it appropriate for early childhood through adulthood. It's one of the earliest standardized IQ tests and continues to be widely used. Option A, B, and D misrepresent its age range.",BATCH1_PRE_AUDITED,
1,9,PQ_DBD-03_9,DBD-03,A school psychologist administers the WISC-V to a 9-year-old student. The Verbal Comprehension Index is significantly higher than Processing Speed Index. How should this discrepancy inform interpretation and recommendations?,It indicates the student is gifted in language,It suggests the student's intellectual ability is stronger in language-based reasoning than in speed-based tasks; this pattern should be considered when designing interventions and accommodations,It confirms the student has a learning disability,It means the Processing Speed Index is invalid,,,B,Significant discrepancies between composites represent meaningful cognitive differences that should inform educational planning—this student's strength in verbal reasoning and relative weakness in processing speed suggests interventions should emphasize conceptual understanding rather than speed-dependent tasks. Option A is too narrow. Option C is not indicated. Option D is incorrect; the index remains valid information.,BATCH1_PRE_AUDITED,
1,10,PQ_DBD-03_10,DBD-03,A school psychologist reviews a student's cognitive assessment results showing a Full Scale IQ of 95 and an adaptive behavior composite (Vineland) score of 65. How should these combined results be interpreted?,The student qualifies for intellectual disability based on low FSIQ,The significantly low adaptive behavior score suggests intellectual disability despite average cognitive ability; adaptive functioning is essential to the definition,The results contradict each other and are unreliable,The student should automatically be referred for medical evaluation,,,B,"Intellectual disability requires both significantly below-average intellectual functioning AND significant deficits in adaptive behavior. Here, despite average cognition, significantly low adaptive functioning warrants careful analysis of whether ID criteria are met; adaptive deficits may be the primary concern even with adequate cognitive ability. Option A ignores adaptive functioning. Option C is false; both results are valid. Option D is not indicated.",BATCH1_PRE_AUDITED,
1,11,PQ_DBD-03_11,DBD-03,The Cognitive Assessment System (CAS-2) is organized around which theoretical model?,CHC theory,Spearman's g theory,"PASS theory (Planning, Attention, Simultaneous, Successive processing)",Multiple Intelligences theory,,,C,"The CAS-2 is based on Luria's neuropsychological model and Naglieri's PASS theory, examining four cognitive processes. Option A describes most modern batteries. Option B is an older unitary model. Option D is Gardner's theory, not reflected in CAS-2 structure.",BATCH1_PRE_AUDITED,
1,12,PQ_DBD-03_12,DBD-03,"When a school psychologist reports that a student's FSIQ is in the ""gifted"" range (typically 130+), what is the MOST important caveat to communicate to educators and parents?",The student will be successful in all academic subjects,The student should be accelerated in all grades,"A high FSIQ indicates advanced cognitive ability, but the student may have specific learning disabilities, emotional challenges, or other factors affecting performance",The student needs no special services or supports,,,C,"High cognitive ability doesn't predict success across all domains; gifted students can have learning disabilities, anxiety, ADHD, or other issues affecting performance. The FSIQ is one important piece of information requiring integration with other data. Options A, B, and D over-generalize from the test score.",BATCH1_PRE_AUDITED,
1,13,PQ_DBD-03_13,DBD-03,"A school psychologist administers the WISC-V and obtains these results: Verbal Comprehension Index = 105, Perceptual Reasoning Index = 110, Working Memory Index = 95, Processing Speed Index = 90. What is the MOST appropriate first interpretation?",The student has a specific learning disability in processing speed,The student's overall FSIQ is average with a strength in visual-spatial reasoning relative to processing speed,The student should be placed in a gifted program,The results suggest ADHD,,,B,"The pattern shows relatively consistent performance in reasoning abilities (VCI and PRI in the average-to-above-average range) with lower performance in speed-dependent measures. This is a valid cognitive profile worth noting for educational planning but does not automatically indicate LD, giftedness, or ADHD. Option A requires further evidence of achievement deficits. Option C is not supported. Option D is speculative.",BATCH1_PRE_AUDITED,
1,14,PQ_DBD-03_14,DBD-03,Which assessment method provides the MOST direct measure of adaptive behavior in real-world settings?,Standardized adaptive behavior rating scale completed by parent/teacher,"Direct observation of the student in adaptive contexts (self-care, communication, social interaction in natural settings)",Parent interview,Classroom observation of academic behavior,,,A,"While direct observation provides valuable information, standardized adaptive behavior scales (Vineland, ABAS) are specifically designed to measure adaptive functioning and capture information about daily living skills, socialization, and communication in naturalistic contexts through rater reports. Option B is valuable but less comprehensive. Option C lacks structure. Option D measures academic behavior, not adaptive behavior.",BATCH1_PRE_AUDITED,
1,15,PQ_DBD-03_15,DBD-03,A school psychologist administers cognitive assessment to a student with significant motor difficulties (cerebral palsy affecting hand use). Which cognitive battery is MOST appropriate?,WISC-V (standard administration),"A nonverbal cognitive measure such as CTONI-2 or Matrices subtest of WISC-V, accommodated for motor demands",Stanford-Binet 5 (verbal items only),Raven's Progressive Matrices administered under standard time limits,,,B,Motor deficits should not artificially depress cognitive scores. Nonverbal measures avoid motor demands; timed measures should be accommodated or replaced with untimed versions. Option A may artificially depress scores due to motor demands. Option C limits assessment. Option D includes time pressure that may penalize motor difficulties.,BATCH1_PRE_AUDITED,
1,16,PQ_DBD-03_16,DBD-03,"A school psychologist obtains cognitive assessment results and notes significant scatter among subtest scores (some very high, some very low). What is the MOST important principle to follow?",Report the FSIQ and avoid interpreting subtest scores due to variability,Interpret the scatter as indicating unreliability and repeat testing,"Interpret broad composites first, then carefully analyze whether scatter represents meaningful cognitive differences or reflects error",Attribute scatter to emotional disturbance or test-taking attitudes,,,C,"Scatter is common in cognitive profiles. The psychologist should use factor scores and composites, determine if discrepancies exceed measurement error and are statistically significant, then interpret meaningful patterns. Options A and B are overly restrictive. Option D is an unfounded inference.",BATCH1_PRE_AUDITED,
1,17,PQ_DBD-03_17,DBD-03,"A school psychologist is evaluating whether a student meets criteria for intellectual disability. Besides FSIQ, which additional data are ESSENTIAL per IDEA?",Achievement test scores,Adaptive behavior assessment,Vision and hearing screening,Neuropsychological testing,,,B,IDEA's definition of intellectual disability requires both significantly below-average intellectual functioning AND significant deficits in adaptive behavior. Assessment of adaptive functioning is not optional. Option A (achievement) is important but not required for ID determination. Options C and D are supportive but not essential.,BATCH1_PRE_AUDITED,
1,18,PQ_DBD-03_18,DBD-03,A student's cognitive assessment shows very low scores on Working Memory and Processing Speed but average scores on reasoning abilities. Which statement BEST describes this cognitive profile?,The student has intellectual disability,"The student's reasoning abilities are intact, but may struggle with tasks requiring quick information processing or simultaneous holding of information in mind; this profile suggests particular challenges with speed-dependent or cognitively demanding tasks",The student's average reasoning scores are invalid due to low WM and PS scores,The student should not receive special services,,,B,"This profile is clinically meaningful—intact reasoning with lower processing-dependent abilities suggests the student can understand complex concepts but may need more time, may struggle with multi-step problems under time pressure, or may have ADHD-related attention/processing issues. Option A is not supported. Option C is incorrect. Option D ignores the meaningful profile.",BATCH1_PRE_AUDITED,
1,19,PQ_DBD-03_19,DBD-03,"When a school psychologist reports FSIQ in an evaluation, what statistic MUST be included to convey measurement error?",Percentile rank,Standard deviation,Confidence interval or standard error of measurement,Test-retest reliability coefficient,,,C,"Professional standards (AERA, APA, NCME) require reporting a confidence interval or SEM around cognitive scores to communicate the range within which the true score likely falls. Option A is descriptive but not about error. Option B describes overall test properties. Option D describes overall test stability, not individual score error.",BATCH1_PRE_AUDITED,
1,20,PQ_DBD-03_20,DBD-03,"A school psychologist administers cognitive assessment at age 8, and the student obtains FSIQ = 85. The student is re-evaluated at age 13 with FSIQ = 78. How should this change be interpreted?",The student's intelligence has declined and intellectual disability is now present,"The change may reflect true changes in cognitive functioning, changes in environmental factors, test differences, or normal developmental variation; further analysis is needed",The first test was invalid,The student should be automatically placed in a more restrictive setting,,,B,"Cognitive scores can change across development due to various factors (environmental enrichment/deprivation, growth in specific areas, test administration differences, or normal variation). A decline from 85 to 78 is within measurement error range and doesn't automatically indicate declining ability. Option A jumps to conclusion. Option C is not indicated. Option D is not justified.

---",BATCH1_PRE_AUDITED,
1,1,PQ_DBD-05_1,DBD-05,A school psychologist is evaluating a student suspected of dyslexia. Which assessment is MOST appropriate to evaluate phonological processing deficits?,WISC-V Verbal Comprehension Index,Comprehensive Test of Phonological Processing (CTOPP-2),Woodcock-Johnson IV Tests of Achievement,Beery Developmental Test of Visual-Motor Integration,,,B,"CTOPP-2 specifically measures phonological awareness, phonological memory, and rapid naming—core phonological processing abilities essential to identifying dyslexia. WISC-V measures broader reasoning. WJ IV measures achievement. Beery VMI measures visual-motor integration. Option B is the specialized instrument for this construct.",BATCH1_PRE_AUDITED,
1,2,PQ_DBD-05_2,DBD-05,A student shows difficulty with digit span tasks (immediate serial recall of numbers) on cognitive assessment. Which processing ability is MOST directly measured by digit span?,Processing Speed,Fluid Reasoning,Working Memory,Long-term Memory,,,C,"Digit span measures the ability to temporarily hold and manipulate information in mind—the definition of working memory. Processing speed affects how quickly the task is done. Reasoning is not measured. Long-term memory is not tested with brief, novel sequences.",BATCH1_PRE_AUDITED,
1,3,PQ_DBD-05_3,DBD-05,A school psychologist administers rapid naming tests (RAN) which require the student to quickly name familiar pictures as fast as possible. What processing ability is MOST directly measured?,Phonological awareness,Rapid automatized naming and retrieval fluency,Visual discrimination,Verbal reasoning,,,B,RAN measures the speed of retrieving and naming familiar items from long-term memory—a fundamental reading fluency component. Phonological awareness involves manipulating sounds. Visual discrimination is separate. Reasoning is not directly measured.,BATCH1_PRE_AUDITED,
1,4,PQ_DBD-05_4,DBD-05,The Test of Memory and Learning (TOMAL-2) is administered to a student. What constructs does TOMAL-2 primarily assess?,Cognitive reasoning abilities,"Memory abilities including verbal and nonverbal memory, working memory, and delayed recall",Academic achievement in reading and math,Attention and impulse control,,,B,TOMAL-2 is a comprehensive memory assessment battery measuring various memory constructs. Option A describes reasoning tests. Option C describes achievement tests. Option D describes behavior/attention scales.,BATCH1_PRE_AUDITED,
1,5,PQ_DBD-05_5,DBD-05,A student is showing significant difficulty in mathematics despite average overall cognitive ability. The school psychologist is particularly interested in identifying whether visual-spatial processing deficits contribute to the mathematics difficulty. Which assessment is MOST appropriate?,WISC-V Processing Speed Index,Perceptual Reasoning Index of WISC-V,Working Memory Index of WISC-V,Verbal Comprehension Index of WISC-V,,,B,"Perceptual Reasoning (or Fluid Reasoning in some batteries) includes visual-spatial reasoning tasks essential to understanding geometric and spatial aspects of mathematics. Processing Speed measures speed, not spatial reasoning. Working Memory and Verbal Comprehension are less directly related to visual-spatial reasoning.",BATCH1_PRE_AUDITED,
1,6,PQ_DBD-05_6,DBD-05,"A school psychologist is evaluating a student for specific learning disability in reading. In addition to achievement testing, which processing assessment is essential to the evaluation?",Fine motor skills assessment,Phonological processing assessment,Social-emotional functioning scale,Adaptive behavior assessment,,,B,"Phonological processing deficits are a primary marker of reading-based specific learning disabilities (particularly dyslexia). Assessment of phonological awareness, phonological memory, and rapid naming is essential. Fine motor skills, social-emotional functioning, and adaptive behavior are less directly related to reading disability.",BATCH1_PRE_AUDITED,
1,7,PQ_DBD-05_7,DBD-05,The Beery Developmental Test of Visual-Motor Integration (Beery VMI) requires the student to copy geometric designs of increasing complexity. What does performance on this test PRIMARILY measure?,Intellectual ability,Visual-motor integration—the ability to coordinate visual perception with motor output,Reading ability,Processing speed,,,B,"Beery VMI directly measures the integration of visual perception with motor control—essential to handwriting, drawing, and fine motor coordination. Option A is broader cognitive ability. Option C is not measured. Option D is not primary.",BATCH1_PRE_AUDITED,
1,8,PQ_DBD-05_8,DBD-05,"A student is identified as potentially having Specific Learning Disability (SLD) in mathematics. According to the Patterns of Strengths and Weaknesses (PSW) model, what pattern would support this identification?",Average achievement in mathematics with low cognitive ability overall,Average or above-average cognitive ability with significant discrepancy between specific math ability and related processing abilities,Low processing speed affecting all academic areas,Behavioral disorders affecting academic performance,,,B,"PSW model looks for cognitive strengths that are inconsistent with specific achievement weaknesses in a circumscribed area—intact or strong cognition in areas supporting learning, with significant deficits in related processing abilities affecting achievement. Option A doesn't show the discrepancy. Option C is global, not specific to SLD. Option D addresses behavior, not processing.",BATCH1_PRE_AUDITED,
1,9,PQ_DBD-05_9,DBD-05,The NEPSY-II is an assessment commonly used in school psychology. Which of the following BEST describes NEPSY-II?,"An achievement battery measuring reading, mathematics, and written language",A behavioral rating scale for ADHD assessment,A neuropsychological assessment battery measuring cognitive and sensorimotor abilities,An adaptive behavior assessment for intellectual disability,,,C,"NEPSY-II is a comprehensive neuropsychological battery assessing cognitive, sensorimotor, and behavioral abilities organized into domains like attention, executive function, language, sensorimotor function, and memory. Option A describes achievement tests. Option B describes behavior rating. Option D describes adaptive assessment.",BATCH1_PRE_AUDITED,
1,10,PQ_DBD-05_10,DBD-05,A student shows intact phonological awareness but significant difficulty with reading fluency despite adequate word-level decoding. Which processing measure would be MOST important to administer?,Phonological awareness test,Rapid Automatized Naming (RAN) or naming/retrieval fluency test,Visual discrimination test,Working memory test,,,B,"If phonological awareness is intact but fluency is impaired, processing speed and rapid naming/retrieval fluency are likely contributors. RAN deficits are strongly associated with reading fluency problems. Option A is already assessed as intact. Option C is less directly relevant. Option D may contribute but RAN is more specific.",BATCH1_PRE_AUDITED,
1,11,PQ_DBD-05_11,DBD-05,A school psychologist needs to differentiate between a student's working memory deficit and attention deficit. Which assessment approach is MOST appropriate?,Administer only working memory tests,"Administer both working memory tests and sustained attention tasks, comparing performance",Use only behavior rating scales for ADHD,Administer IQ testing only,,,B,Working memory (temporary information holding) and sustained attention (maintaining focus over time) are different constructs. Both should be assessed to determine which is impaired. Performance patterns across different task demands help differentiate them. Option A is incomplete. Option C relies only on behavior ratings. Option D is too broad.,BATCH1_PRE_AUDITED,
1,12,PQ_DBD-05_12,DBD-05,"A comprehensive psychoeducational evaluation is being conducted. When should processing measures (CTOPP-2, NEPSY-II, TOMAL-2) be administered?",Only if cognitive assessment indicates a specific processing deficit,Routinely as part of comprehensive evaluation to identify specific processing strengths/weaknesses,Only if academic achievement is significantly below average,They should replace cognitive assessment for efficiency,,,A,Comprehensive assessment uses a hypothesis-testing approach. Initial cognitive assessment identifies potential processing concerns that warrant more detailed assessment with specialized processing measures. Administering all measures to all students is inefficient; targeted assessment is more appropriate. Option B is overly broad. Option C is incomplete. Option D inappropriately removes cognitive assessment.,BATCH1_PRE_AUDITED,
1,13,PQ_DBD-05_13,DBD-05,"A student obtains average scores on WISC-V Working Memory and Processing Speed indices, but low scores on phonological processing measures (CTOPP-2). How should this pattern be interpreted?",The student has intellectual disability,The student has a processing deficit specific to phonological processing despite intact working memory and processing speed,The student does not have any learning disability,All measures are invalid,,,B,This pattern indicates a specific phonological processing deficit independent of general working memory and processing speed—important information for reading disability identification and intervention planning. Option A is not indicated. Option C is premature; further achievement analysis is needed. Option D is incorrect.,BATCH1_PRE_AUDITED,
1,14,PQ_DBD-05_14,DBD-05,"According to modern SLD identification models, the Dual Discrepancy Model examines which two types of discrepancies?",Cognitive ability vs. achievement AND current achievement vs. expected growth based on intervention response,Verbal ability vs. nonverbal ability,Parent report vs. teacher report,Current age vs. grade level,,,A,Dual Discrepancy (Dual Discrepancy/Consistency Model) identifies SLD when there is both cognitive-academic discrepancy AND failure to respond adequately to research-based intervention despite adequate opportunity to learn. Option B describes ability discrepancy. Option C describes rater discrepancy. Option D is not an SLD identification model component.,BATCH1_PRE_AUDITED,
1,15,PQ_DBD-05_15,DBD-05,A school psychologist is conducting a comprehensive evaluation for suspected learning disability. The student shows low performance on Word Attack (decoding nonsense words) but average performance on Sight Word Efficiency. What does this pattern suggest about the nature of the reading difficulty?,The student has intellectual disability,The student has difficulty with phonological decoding (applying phonics) compared to sight word recognition,The student is not actually struggling with reading,The student needs medication,,,B,This pattern indicates the student can recognize familiar words but has difficulty with the phonological decoding process required to read unfamiliar words—suggesting a phonological processing-based reading difficulty. Option A is not indicated. Option C contradicts the pattern. Option D is speculative.,BATCH1_PRE_AUDITED,
1,16,PQ_DBD-05_16,DBD-05,A school psychologist administers the CTOPP-2 and finds the student scores very low on phonological awareness subtests but average on rapid naming subtests. What does this profile suggest?,The student does not have a phonological processing disorder,The student has a specific weakness in phonological awareness relative to naming fluency,The student should not receive reading intervention,The CTOPP-2 is invalid,,,B,"CTOPP-2 measures multiple phonological processes. A low-average profile across different phonological domains is informative—this student's particular weakness is in manipulating phonological information, which may have specific implications for instruction. Option A is incorrect; there IS a weakness. Option C is premature. Option D is incorrect.",BATCH1_PRE_AUDITED,
1,17,PQ_DBD-05_17,DBD-05,"In the context of SLD evaluation, what is the primary advantage of the Pattern of Strengths and Weaknesses (PSW) model compared to the IQ-Achievement Discrepancy model?",PSW requires less testing than Discrepancy model,PSW can identify SLD in students without severe IQ-achievement discrepancy by examining specific processing-achievement patterns,PSW is easier to administer,PSW eliminates the need for cognitive assessment,,,B,"PSW model identifies SLD by examining whether cognitive strengths/weaknesses in specific processing areas are inconsistent with academic performance in related areas, allowing identification even without large IQ-achievement gaps. This is more nuanced than global discrepancy. Option A may or may not be true. Option C is not necessarily true. Option D is false.",BATCH1_PRE_AUDITED,
1,18,PQ_DBD-05_18,DBD-05,"A student shows low working memory on cognitive assessment and difficulty holding information in mind during math computation (e.g., multi-step problem solving). This pattern is MOST consistent with:",Reading disability,Visual-spatial processing disorder,Mathematics learning disability related to working memory demands,Intellectual disability,,,C,"Low working memory affecting performance on cognitively demanding math tasks (particularly multi-step problems requiring temporary information holding) is a processing-specific pattern associated with some math learning disabilities. Option A is associated with phonological processing. Option B is separate. Option D would show global cognitive deficits, not specific processing weakness.",BATCH1_PRE_AUDITED,
1,19,PQ_DBD-05_19,DBD-05,"A comprehensive assessment includes both cognitive testing and processing measures. How should discrepancies between these measure types (e.g., average WISC-V Fluid Reasoning but low NEPSY-II problem-solving on similar tasks) be interpreted?",One test is invalid,The tests are redundant and one should be eliminated,The tests measure overlapping constructs with some differences; discrepancies warrant further analysis and may reflect task differences or specific processing variations,The student has poor test-taking abilities,,,C,"While cognitive and specialized processing batteries measure overlapping constructs, they use different tasks and contexts that may reveal specific patterns—task differences, processing speed effects, or specific processing variations. These discrepancies are informative, not errors. Option A is not necessarily true. Option B ignores valuable differentiation. Option D is an unfounded inference.",BATCH1_PRE_AUDITED,
1,20,PQ_DBD-05_20,DBD-05,"In evaluating a student for specific learning disability, which processing assessment result would MOST strongly suggest the need for an intensive, specialized intervention specifically targeting that processing area?",Average score on a processing measure,A significantly below-average score on a processing measure that directly relates to the student's area of academic difficulty,A high score on any processing measure,Processing scores that match cognitive ability scores,,,B,"Significant processing deficits in areas directly contributing to academic difficulties provide the most direct foundation for targeted intervention. A phonological processing deficit in a struggling reader, for example, clearly indicates phonological intervention focus. Option A indicates no deficit. Option C suggests strength. Option D indicates consistency, not necessity for targeted intervention.",BATCH1_PRE_AUDITED,
1,1,PQ_DBD-06_1,DBD-06,A school psychologist administers the BASC-3. Parent and teacher complete different rating scales for the same student. They report different behavioral patterns across settings. Why is this expected and clinically important?,One rater is always wrong,"Behavior varies by setting due to different demands, reinforcement, relationships, and observer perspectives; setting-specific patterns inform targeted intervention",Multi-informant assessment is unreliable,Only teacher ratings should be used,,,B,"Multi-rater discrepancies reflect genuine setting differences, not error. Classroom structure and peer dynamics differ from home; teachers and parents have different perspectives. This variation is clinically meaningful. Option A is incorrect. Option C misunderstands reliability. Option D ignores valuable parent data.",BATCH1_PRE_AUDITED,
1,2,PQ_DBD-06_2,DBD-06,"On the BASC-3, a student's T-score on Internalizing Problems is 72. What does this indicate?",Average functioning,Clinically significant elevation requiring further evaluation and possible intervention,No concerns,Need for special education referral,,,B,"T≥65 or 70 is clinically elevated. A 72 indicates significant symptoms in anxiety, depression, or withdrawal domains. Option A misinterprets. Option C ignores the elevation. Option D is premature without cognitive assessment.",BATCH1_PRE_AUDITED,
1,3,PQ_DBD-06_3,DBD-06,A teacher reports the student shows significant hyperactivity on Conners 3; parent reports minimal hyperactivity. How is this interpreted?,Teacher is wrong,Student shows setting-specific behavior OR raters have different thresholds for noticing,Parent is dishonest,Measures are invalid,,,B,"School structure demands sustained attention more than home; raters also notice behaviors differently. Neither is wrong; the discrepancy provides information about where the student struggles most. Option A, C, and D dismiss valid observations.",BATCH1_PRE_AUDITED,
1,4,PQ_DBD-06_4,DBD-06,CBCL measures which constructs?,Cognitive ability,Parent-reported behavioral/emotional problems (internalizing/externalizing),Achievement,Learning disabilities,,,B,Child Behavior Checklist is a parent-report scale measuring behavioral and emotional problems. Option A is cognition. Option C is academics. Option D focuses on processing.,BATCH1_PRE_AUDITED,
1,5,PQ_DBD-06_5,DBD-06,A student self-reports high anxiety on SCARED but shows little anxious behavior in school observations. Why?,Self-report is invalid,Internal anxiety symptoms may not be visible to external observers,Student is faking,SCARED is not useful,,,B,"Internalizing symptoms are internal experiences. Self-report captures the child's subjective experience accurately. External observers miss internal worry, fear, etc. Option A and C are unfounded. Option D dismisses valid instrument.",BATCH1_PRE_AUDITED,
1,6,PQ_DBD-06_6,DBD-06,Which instrument specifically measures childhood depression?,BASC-3,Conners 3,Children's Depression Inventory (CDI),CBCL,,,C,CDI is specifically designed for depression assessment. Other instruments include depression scales but aren't specialized for it. Option C is the targeted instrument.,BATCH1_PRE_AUDITED,
1,7,PQ_DBD-06_7,DBD-06,A student scores high on BASC-3 Externalizing with elevated Aggression and Rule-Breaking. What does this indicate?,Intellectual disability,Behavioral control problems requiring targeted intervention,Moral defect,Need for removal from regular class,,,B,This profile indicates behavioral concerns requiring interventions targeting impulse control and rule-following. Option A is unrelated. Option C is inappropriate. Option D is premature.,BATCH1_PRE_AUDITED,
1,8,PQ_DBD-06_8,DBD-06,Teacher reports elevated internalizing on BASC-3 TRS (T=70); parent reports normal (T=55) on BASC-3 PRS. What explains this?,Teacher lying,Student shows more anxiety/withdrawal at school OR parent unaware of internal symptoms,Results are invalid,No interpretation possible,,,B,Clinically meaningful discrepancy. Student may be anxious/withdrawn in school due to academic/peer stress but hide it at home. Parent may not notice internal symptoms. Neither is wrong. Options A and C are unfounded. Option D is false.,BATCH1_PRE_AUDITED,
1,9,PQ_DBD-06_9,DBD-06,RCADS and SCARED both assess anxiety. How do they differ?,Identical,RCADS assesses anxiety and depression; SCARED specializes in anxiety,SCARED is for younger children only,RCADS is always superior,,,B,"This distinction matters for assessment selection. If depression assessment is also needed, RCADS is more comprehensive. Option A is false. Option C is inaccurate. Option D is not supported.",BATCH1_PRE_AUDITED,
1,10,PQ_DBD-06_10,DBD-06,"For emotional disturbance (ED) eligibility, which behavioral assessment data is MOST essential?",Single risk/no-risk screening score,Multiple subscales across domains with standardized scores for norm comparison,Quick completion time,Parent report only,,,B,ED eligibility requires comprehensive behavioral/emotional profile across multiple domains. Single scores are insufficient. Option A is oversimplified. Option C is irrelevant. Option D ignores multi-rater importance.,BATCH1_PRE_AUDITED,
