batch,question_number,question_id,skill_id,question_stem,A,B,C,D,E,F,correct_answer,explanation,audit_flag,changes_applied
2,2,PQ_DBD-10_2,DBD-10,Historical achievement pattern: consistently low across grades 2-4 despite changing schools/teachers. Implication?,Teacher quality is not the issue,Persistent difficulty suggests stable individual factor,Student lazy,Pattern irrelevant,,,B,Consistent low performance across multiple teachers/schools suggests stable factor (possible learning disability) warranting comprehensive evaluation. Option A is partial. Option C is attribution without evidence. Option D is false.,,CORRECT_B_SHORTENED(semicolon trim)
2,3,PQ_DBD-10_3,DBD-10,Prior evaluation results in records. How used appropriately?,"Repeat all testing identically, without adequate clinical justification.","Use to avoid unnecessary re-testing, identify tested domains, track changes over time, generate hypotheses","Automatically update IEP based on old data, without adequate clinical justification.",Ignore prior results and continue without meaningful modification to the current approach.,,,B,"Prior results prevent redundant testing, guide current assessment focus, and illuminate patterns. Option A is inefficient. Option C is premature. Option D ignores valuable history.",,DISTRACTOR_A_EXPANDED; DISTRACTOR_C_EXPANDED; DISTRACTOR_D_EXPANDED
2,4,PQ_DBD-10_4,DBD-10,Cumulative file vs. medical records distinction?,Same thing,"Cumulative = school records (grades, IEPs, discipline)",Cumulative irrelevant,Only medical matters,,,B,"These are distinct record types serving different purposes. Both inform comprehensive evaluation. Options A, C, D misrepresent their role.",,CORRECT_B_SHORTENED(semicolon trim)
2,5,PQ_DBD-10_5,DBD-10,Attendance pattern: chronically absent for past 2 years. Relevance to achievement/behavior concerns?,Irrelevant information that has no bearing on accurate interpretation.,"Chronic absence disrupts instructional continuity, affecting achievement and social engagement","Solely a behavioral concern, with no academic or systemic implications.","Should be disregarded entirely, regardless of its potential clinical relevance.",,,B,Attendance is a critical contextual factor affecting instruction access and engagement. Poor attendance explains achievement/behavior patterns. Options A and D dismiss importance. Option C is incomplete.,,CORRECT_B_SHORTENED(semicolon trim); DISTRACTOR_A_EXPANDED; DISTRACTOR_C_EXPANDED; DISTRACTOR_D_EXPANDED
2,6,PQ_DBD-10_6,DBD-10,Discipline records show increased office referrals in past year. Implication?,"Student is inherently ""bad""",Escalating behavioral concern warranting FBA and intervention,Discipline is unrelated to learning,No intervention needed,,,B,Escalating discipline pattern is concerning and should trigger comprehensive behavioral assessment. Option A is inappropriate attribution. Option C is false. Option D ignores warning sign.,,CORRECT_B_SHORTENED(semicolon trim)
2,7,PQ_DBD-10_7,DBD-10,Developmental history obtained during evaluation. Essential information?,"Irrelevant to school concerns, which is not supported by the available evidence.","Birth/developmental milestones, early intervention, family history of disability/learning issues","Only parent opinion matters, which is not supported by the available evidence.","Current functioning only matters, without adequate clinical justification.",,,B,"Developmental history provides context for current functioning, reveals early indicators, identifies familial patterns. Option A is false. Option C is incomplete. Option D omits important pattern information.",,DISTRACTOR_A_EXPANDED; DISTRACTOR_C_EXPANDED; DISTRACTOR_D_EXPANDED
2,8,PQ_DBD-10_8,DBD-10,"Teacher comments across grades: ""Struggles with reading"" (grade 2), ""Reading still difficult"" (grade 3), ""Reads below grade level"" (grade 4). What does this pattern indicate?",Normal variation,Persistent reading difficulty across multiple teachers/years,All teachers are wrong,Nothing important,,,B,Consistency across multiple teachers/years is a strong indicator of stable learning difficulty. Option A minimizes. Option C dismisses valid observations. Option D is false.,,CORRECT_B_SHORTENED(semicolon trim)
2,9,PQ_DBD-10_9,DBD-10,Cultural and linguistic background history. Why important?,"Irrelevant to evaluation, which is not supported by the available evidence.","Understanding student's language exposure, cultural values, and how school environment aligns/misaligns informs interpretation and prevents bias","All bilingual students have disabilities, without adequate clinical justification.","Language irrelevant, which is not supported by the available evidence.",,,B,"Cultural/linguistic background is essential context preventing misidentification and ensuring culturally responsive evaluation. Options A, C, D dismiss or misunderstand importance.",PARTIAL_FIX|margin=62,DISTRACTOR_A_EXPANDED; DISTRACTOR_C_EXPANDED; DISTRACTOR_D_EXPANDED
2,10,PQ_DBD-10_10,DBD-10,Early intervention history (preschool services). How does this inform evaluation?,Irrelevant,History of early intervention suggests persistent developmental concern,Guarantees current eligibility,Only current status matters,,,B,Early intervention history establishes a trajectory of concern and developmental baseline. Option A is false. Option C overstates. Option D omits valuable context.,,CORRECT_B_SHORTENED(semicolon trim)
2,11,PQ_DBD-10_11,DBD-10,Prior achievement test scores significantly higher than current performance. Possible explanations?,"Current test invalid, which is not supported by the available evidence.","Decline in performance, changes in environmental support, student disengagement, medical/personal factors, test differences","Nothing has changed, which is not supported by the available evidence.",Ignore discrepancy and continue without meaningful modification to the current approach.,,,B,Significant score changes warrant investigation of multiple factors. Option A is one possibility. Option C is unlikely. Option D dismisses important pattern.,,DISTRACTOR_A_EXPANDED; DISTRACTOR_C_EXPANDED; DISTRACTOR_D_EXPANDED
2,12,PQ_DBD-10_12,DBD-10,Medical history reveals untreated hearing loss recently diagnosed. Relevance to achievement/speech concerns?,Medical irrelevant,Hearing loss directly affects speech development and auditory learning,Doesn't affect learning,Ignore medical information,,,B,Medical factors significantly affect learning. Untreated hearing loss causes speech/academic concerns. Option A and C are false. Option D is irresponsible.,,CORRECT_B_SHORTENED(semicolon trim)
2,13,PQ_DBD-10_13,DBD-10,Prior evaluation notes indicate student was tested in a second language despite English being weaker. Implication?,Results valid,Results may not represent true ability,No concern,Retest in English identical way,,,B,Testing ELL in non-dominant language depresses scores artificially. Careful consideration of language in interpretation is essential. Option A overstates validity. Option D repeats the same problem.,,CORRECT_B_SHORTENED(semicolon trim)
2,14,PQ_DBD-10_14,DBD-10,"Records show student received Title I reading intervention in grade 2, discontinued in grade 3 (improved briefly), then reading difficulties resumed. Interpretation?",Conclude that the reading disability was never a genuine diagnosis.,Student may have genuine learning difficulty that resurfaces without intervention support,Determine that no meaningful pattern exists and no further action is warranted.,Discontinue assessment activities and draw no further conclusions from the data.,,,B,This pattern suggests intervention-dependent improvement rather than skill mastery—indicates ongoing need for support. Option A dismisses valid pattern. Option C is false. Option D avoids needed assessment.,,CORRECT_B_SHORTENED(semicolon trim); DISTRACTOR_A_EXPANDED; DISTRACTOR_C_EXPANDED; DISTRACTOR_D_EXPANDED
2,15,PQ_DBD-10_15,DBD-10,Records review identifies student has been evaluated twice in past 3 years but no intervention was implemented. Implication?,Multiple evaluations necessary,Repeated evaluation without intervention implementation is problematic,Assessment alone helps,No new assessment needed,,,B,Evaluations without intervention are incomplete. Need to understand why prior interventions weren't implemented and ensure current findings lead to action. Option A is inefficient. Option C is incomplete. Option D misses opportunity.,,CORRECT_B_SHORTENED(semicolon trim)
2,16,PQ_DBD-10_16,DBD-10,"Family history indicates parent has ADHD, uncle has dyslexia. Relevance?",Irrelevant,Familial patterns suggest genetic/hereditary factors,Student automatically has same condition,Ignore family history,,,B,Family history is a risk factor warranting careful assessment in relevant domains. Option A is false. Option C overstates (not automatic). Option D dismisses important epidemiological information.,,CORRECT_B_SHORTENED(semicolon trim)
2,17,PQ_DBD-10_17,DBD-10,School records show student is new to district; previously attended 5 different schools. Achievement inconsistent across years. Why important context?,Irrelevant information that has no bearing on accurate interpretation.,"Frequent moves disrupt educational continuity, create gaps in instruction, affect social adjustment","Moves always cause learning disabilities, without adequate clinical justification.","Mobility doesn't matter, which is not supported by the available evidence.",,,B,School mobility is a significant environmental factor explaining learning/behavioral concerns without invoking within-student pathology. Option A is false. Option C overstates. Option D dismisses impact.,,CORRECT_B_SHORTENED(semicolon trim); DISTRACTOR_A_EXPANDED; DISTRACTOR_C_EXPANDED; DISTRACTOR_D_EXPANDED
2,18,PQ_DBD-10_18,DBD-10,Records review findings conflict with parent/teacher reports. Action?,Ignore records and continue without meaningful modification to the current approach.,"Investigate discrepancy: verify record accuracy, understand context, integrate information",Assume reports more accurate without gathering data to support or refute that interpretation.,"Rely only on most recent information, without adequate clinical justification.",,,B,"Discrepancies warrant investigation. Records may be inaccurate; reports may reflect current status vs. historical data. Integration provides comprehensive picture. Options A, C, D bypass necessary analysis.",,DISTRACTOR_A_EXPANDED; DISTRACTOR_C_EXPANDED; DISTRACTOR_D_EXPANDED
2,19,PQ_DBD-10_19,DBD-10,"Prior IEP documents show accommodations (preferential seating, extended time) that significantly improved performance. Implication?",Accommodations cause dependence,Similar accommodations likely beneficial now,Student doesn't need special services,Accommodations should be discontinued,,,B,Prior successful accommodations are strong predictors of current intervention success. This evidence-based information guides planning. Option A is myth. Option C overstates. Option D discards useful information.,,CORRECT_B_SHORTENED(semicolon trim)
2,20,PQ_DBD-10_20,DBD-10,Comprehensive records review is completed before cognitive testing. Primary value?,Replaces need for testing,Generates hypotheses directing assessment focus,Records assessment alone sufficient,Records irrelevant to test interpretation,,,B,"Records review guides hypothesis-driven assessment, improving efficiency and focus. Option A overstates. Option C is incomplete. Option D is false—records are essential context for interpreting new data.",,CORRECT_B_SHORTENED(semicolon trim)
