batch,question_number,question_id,skill_id,question_stem,A,B,C,D,E,F,correct_answer,explanation,audit_flag,changes_applied
10,11,PQ_LEG-04_11,LEG-04,Florence County School District Four v. Carter (1993) addressed parental placement in private schools. The case established that:,Parents can never be reimbursed for private school tuition; they must attend public school.,"If a school fails to provide FAPE and the parent unilaterally enrolls the child in private school, the parents may seek reimbursement for private tuition IF the private school was appropriate and services were suitable, even if the school had not previously placed the student there.",Reimbursement is available only if parents obtained prior written agreement from the district.,Private schools must be accredited before reimbursement is possible.,,,B,Carter is crucial because it allows parents to place children in private school without the district's agreement and still recover tuition costs if they can demonstrate the school failed to provide FAPE and the private placement was appropriate. This is different from cases requiring that the school have previously placed the student in that private setting. Option A is incorrect; reimbursement is available under specified conditions. Option C is incorrect; prior agreement is not required. Option D is incorrect; accreditation is not the standard; appropriateness is.,STILL_FLAGGED|margin=189,
10,12,PQ_LEG-04_12,LEG-04,Cedar Rapids School District v. Garret F. (1999) significantly expanded schools' obligations for related services by determining that:,Schools are never responsible for medical procedures.,"Schools must provide health services like catheterization, suctioning, and ventilator monitoring during the school day if necessary for the student to attend school, even when expensive and technologically complex.",Parents must pay for all services beyond basic instruction.,Only large school districts have obligations to provide related services.,,,B,Cedar Rapids broadened Tatro by requiring schools to provide ongoing health supports (not just one-time services) even when they are intensive and costly. The school's inability to pay does not eliminate the obligation if services are necessary for school participation. Option A is incorrect; Cedar Rapids expands school responsibility. Option C is incorrect; schools fund related services. Option D is incorrect; all schools have the same obligations regardless of size.,STILL_FLAGGED|margin=141,
10,13,PQ_LEG-04_13,LEG-04,Schaffer v. Weast (2005) addressed a procedural issue critical to IEP disputes: who bears the burden of proof in due process hearings?,"Always the school, regardless of who initiated the hearing.","Always the parents, regardless of who initiated the hearing.",The burden falls on the party challenging the school's IEP,Burden of proof is not used in special education disputes.,,,C,"Schaffer established that the party challenging a school's IEP proposal bears the burden of proof. This is significant because most due process hearings are initiated by parents, placing the burden on them to prove the school failed to provide FAPE. Option A is incorrect; burden depends on who challenges. Option B is incorrect for the same reason. Option D is incorrect; burden of proof is essential to due process.",,CORRECT_C_SHORTENED(semicolon trim)
10,14,PQ_LEG-04_14,LEG-04,Forest Grove School District v. T.A. (2009) addressed whether parents can seek reimbursement for private school placement and services when:,The child was previously placed in private school by the district.,The school previously agreed to fund private placement.,"The parents place the child in private school without prior district agreement or prior public school evaluation/placement, yet the school later fails to provide FAPE.",The private school is specifically approved by the district.,,,C,"Forest Grove extended reimbursement rights by allowing parents to recover costs even when they placed their child directly in private school without prior district-funded public services. The key requirement is that the school failed to provide FAPE and the private placement was appropriate. Prior public placement/evaluation is not required. Options A, B, and D describe scenarios that would support reimbursement but are not Forest Grove's specific holding.",STILL_FLAGGED|margin=101,
10,15,PQ_LEG-04_15,LEG-04,A school psychologist must testify in a due process hearing regarding whether the school provided FAPE. How is she likely to testify about the student's actual progress?,Actual progress is irrelevant; only whether the IEP process was followed matters.,"Actual progress is one factor considered, but Rowley/Endrew F. standards do not require demonstrating actual achievement gains",The student must demonstrate significant achievement gains or the school failed.,Progress is documented in grades alone.,,,B,"A common misunderstanding is that case law requires proving the student made academic gains. Instead, Rowley and Endrew F. ask whether the IEP was reasonably calculated to provide appropriate benefit (given the student's abilities) and whether it was implemented. Lack of progress may suggest insufficient IEP, but the standard is one of appropriateness of process and plan, not guaranteed outcomes. Option A is too narrow; progress is relevant context. Option C sets an unrealistic standard. Option D ignores other measures of progress.",,CORRECT_B_SHORTENED(semicolon trim)
10,16,PQ_LEG-04_16,LEG-04,"In thinking about implications of case law for practice, a school psychologist should recognize that PARC, Mills, and Honig v. Doe collectively establish:",That students with disabilities should be segregated to protect them.,That schools have minimal obligations to students with disabilities.,That students with disabilities have the right to be educated in public schools in the least restrictive environment with procedural due process protections.,That parents have complete authority over all educational decisions.,,,C,"These three cases form the foundation of IDEA: a right to education (PARC, Mills), location in least restrictive environment (PARC), and protection from discrimination in discipline (Honig). Option A contradicts inclusion principles. Option B contradicts the cases' holdings. Option D is incorrect; IEP teams make decisions, not parents unilaterally.",STILL_FLAGGED|margin=88,CORRECT_C_SHORTENED(and-that-clause trim)
10,17,PQ_LEG-04_17,LEG-04,"A school argues that it cannot afford to provide a student with autism the services outlined in a recommended IEP. Based on case law, what is the correct principle?",Lack of funding is a valid reason to reduce services.,The student's right to FAPE cannot be denied based on the school's budget constraints,Parents must pay for services the school cannot afford.,The student should be placed in a private school at the parent's expense.,,,B,Cases like Cedar Rapids and Endrew F. make clear that cost is not a valid reason to deny services or reduce the rigor of IEPs. Schools have a legal obligation to provide FAPE regardless of financial constraints (though budget priorities may be reviewed at the district level). Option A is incorrect. Option C violates the free and appropriate education mandate. Option D is incorrect; cost does not shift to parents.,,CORRECT_B_SHORTENED(semicolon trim)
10,18,PQ_LEG-04_18,LEG-04,The line of cases from PARC through Endrew F. demonstrates an evolution toward:,Decreasing protections for students with disabilities.,"Increasing protections and higher standards for educational benefit, from ""any education"" to ""appropriate progress"" to ""ambitious but achievable progress.""",Focusing only on disability rather than broader equity.,"Eliminating the role of parents and advocates, without adequate clinical justification.",,,B,"The trajectory is clear: PARC/Mills = right to education, Rowley = some benefit, Endrew F. = meaningful, ambitious progress. Each case raised the floor for what ""appropriate"" means. Option A is incorrect; protections have expanded. Option C is incorrect; recent cases consider both disability and appropriate challenge. Option D is incorrect; parent involvement has been central throughout.",PARTIAL_FIX|margin=68,DISTRACTOR_D_EXPANDED
10,19,PQ_LEG-04_19,LEG-04,"A parent believes the school failed to provide FAPE and initiates a due process hearing. Based on Schaffer v. Weast, the parent should understand:",The school will automatically have to prove it provided FAPE.,The parent bears the burden of proving the school failed to provide FAPE and that compensatory education is warranted.,The hearing officer will make a decision without reference to who bears burden of proof.,Both parties share the burden equally.,,,B,"Because the parent is challenging the school's IEP, the burden of proof rests on the parent. This is significant—it means the parent's attorney must present evidence and argument sufficient to demonstrate failure, not the reverse. Option A is incorrect; burden depends on who challenges. Option C is incorrect; burden of proof is explicitly required. Option D is incorrect; burden is not shared.",,
10,20,PQ_LEG-04_20,LEG-04,A school psychologist is consulting with a district that is developing discipline policies in light of case law. Which principle from case law should MOST inform these policies?,Students with disabilities can be disciplined like any other student without exception.,Students with disabilities cannot be disciplined for any reason.,"Discipline must include a manifestation determination (Honig v. Doe) before long-term removals or changes in placement, and schools must consider whether disability-related factors contributed to the conduct",Discipline is a matter of local discretion not subject to federal law.,,,C,"Honig v. Doe provides the essential framework for discipline of students with disabilities. While students can be disciplined, the process requires examination of the relationship between disability and conduct, and there are specific limitations on removals and protections during proceedings. Option A ignores disability considerations required by law. Option B is too protective. Option D is incorrect; federal law governs.

---",STILL_FLAGGED|margin=120,CORRECT_C_SHORTENED(semicolon trim)
10,1,PQ_RES-02_1,RES-02,Evidence-based practice (EBP) in school psychology is best defined as:,"Following only the newest published research studies, regardless of their quality or local context.","The integration of research evidence, clinical expertise, and client/student values and preferences to make effective practice decisions.","Using interventions that the school psychologist personally believes work, without regard to research.",Conducting original research in every case before intervening.,,,B,"EBP is a tripartite model: research evidence (does it work?), clinical expertise (how do we apply it?), and client values (what does the student/family want?). Option A ignores quality and context. Option C abandons evidence. Option D is impractical and unnecessary. EBP requires balance among all three elements.",,
10,2,PQ_RES-02_2,RES-02,"A school psychologist reads about a new reading intervention in a magazine ad that claims it is ""research-based"" but provides no references. What should the psychologist do?",Implement it immediately because it is described as research-based.,Reject it because magazine ads are never credible.,"Critically evaluate the claim by seeking peer-reviewed evidence, considering the quality of studies, effect sizes, and whether the research applies to the psychologist's student population.",Ask other school psychologists if they have heard of it.,,,C,"""Research-based"" is a marketing term that should trigger critical evaluation, not automatic acceptance. A psychologist must examine the actual evidence: is it published in peer-reviewed outlets? What is the quality of research designs? What are the effect sizes? Does it apply to your students? Option A is uncritical. Option B is overly dismissive. Option D is anecdotal, not evidence-based.",STILL_FLAGGED|margin=122,
10,3,PQ_RES-02_3,RES-02,What is the primary function of a meta-analysis in educational research?,It is a single study that provides definitive proof of an intervention's effectiveness.,"It statistically combines results from multiple studies to estimate overall effect size and identify patterns, strengths, and limitations across research literature.",It is a subjective review of what researchers think about a topic.,It replaces the need for individual research studies.,,,B,"Meta-analysis pools data from many studies to produce a combined estimate of effect size, revealing what the evidence overall suggests. This is more reliable than any single study. Option A is incorrect; a meta-analysis analyzes many studies. Option C describes narrative review, not meta-analysis. Option D is incorrect; meta-analyses support but do not eliminate the need for original research.",STILL_FLAGGED|margin=78,
10,4,PQ_RES-02_4,RES-02,A meta-analysis of interventions for test anxiety reports an average effect size (Cohen's d) of 0.35. How should a school psychologist interpret this?,The intervention is highly effective and should be used with all students.,The effect size is small to medium,The effect size is too small to matter and the intervention should not be used.,The effect size proves the intervention works better than all alternatives.,,,B,"Cohen's d of 0.35 is below the ""medium"" threshold (0.5) but above ""small"" (0.2), suggesting modest positive effects on average. It is worth considering but not a panacea. Option A overstates the findings. Option C is incorrect; small effects can be meaningful in practice. Option D is incorrect; meta-analysis is not comparative across interventions.",,CORRECT_B_SHORTENED(semicolon trim)
10,5,PQ_RES-02_5,RES-02,What is an important limitation of a narrative review compared to a systematic review?,Narrative reviews are more time-consuming.,Systematic reviews use better research; narrative reviews use poor-quality studies.,Narrative reviews may be subject to author bias in study selection and interpretation,Narrative reviews must include unpublished studies.,,,C,"Narrative reviews, while useful, rely on the reviewer's selection of articles and interpretation, which can introduce bias. Systematic reviews specify inclusion/exclusion criteria upfront, search exhaustively, and assess study quality systematically, reducing bias. Option A is incorrect; systematic reviews are often more time-consuming. Option B is simplistic. Option D is not a required distinction.",,CORRECT_C_SHORTENED(semicolon trim)
10,6,PQ_RES-02_6,RES-02,"The ""research-to-practice gap"" refers to:",The lag between when research is published and when it is included in textbooks.,The failure of schools to fully implement interventions that are supported by strong research evidence.,The inability of researchers to conduct studies in schools.,The preference of practitioners for intuition over any research.,,,B,"The research-to-practice gap is a real and documented problem: effective interventions validated in research are not widely adopted in schools due to time, cost, training, competing priorities, or lack of awareness. Option A is a timing issue, not the gap. Option C is incorrect; research in schools is common. Option D is a stereotype, not an accurate description.",,
10,7,PQ_RES-02_7,RES-02,"A school psychologist implements a brief cognitive intervention for anxiety that has strong research support in controlled settings. However, in the school setting with diverse students and limited time, it shows minimal benefit. What is the most likely explanation?",The research was fraudulent.,"The intervention doesn't actually work, despite the research.",External validity is limited,School psychology is not an evidence-based profession.,,,C,"External validity addresses whether findings generalize beyond the research setting. Many effective interventions require specific conditions (small groups, trained facilitators, high fidelity) that may not exist in typical schools. This is not a failure of the research but a reality of translation. Option A is unlikely. Option B contradicts the premise. Option D is an overstatement; context matters in any applied field.",,CORRECT_C_SHORTENED(semicolon trim)
10,8,PQ_RES-02_8,RES-02,"What are the ""Evidence Tiers"" defined by the Every Student Succeeds Act (ESSA)?",A system that ranks research quality from strongest (Tier 1 = randomized controlled trials with large sample sizes) to weakest (Tier 4 = anecdotal evidence).,Funding levels that schools receive based on student achievement.,"Categories of schools based on their test scores, without adequate clinical justification.","A classification of teacher credentials, without adequate clinical justification.",,,A,"ESSA's evidence tiers rank research by methodological rigor. Tier 1 is the strongest (RCTs with large samples), and evidence quality decreases through tiers 2-4. This framework helps schools distinguish between strong evidence and weaker claims. Option B, C, and D are unrelated to research evidence quality.",PARTIAL_FIX|margin=67,DISTRACTOR_C_EXPANDED; DISTRACTOR_D_EXPANDED
10,9,PQ_RES-02_9,RES-02,The What Works Clearinghouse (WWC) is a resource that:,Tells schools what interventions to use without allowing professional judgment.,"Systematically reviews intervention research against standards and provides ratings of effectiveness evidence, helping practitioners identify interventions with stronger supporting evidence.",Only includes interventions with effect sizes above 1.0.,Is a mandatory component of all special education decisions.,,,B,"WWC is a government resource that systematically evaluates research on educational interventions, applying consistent standards and providing transparency. It does not mandate choices but informs them. Option A is incorrect; professional judgment is essential. Option C is too strict; WWC includes interventions with varying effect sizes. Option D is incorrect; it is a resource, not a requirement.",STILL_FLAGGED|margin=111,
10,10,PQ_RES-02_10,RES-02,"A school is considering implementing a social-emotional learning (SEL) program. The program's developers claim ""decades of research support"" but provide no specific citations. What should the school's evaluation team do?",Immediately implement based on the claim.,Reject it because the claim sounds exaggerated.,"Seek specific, high-quality peer-reviewed evidence (systematic reviews, meta-analyses, RCTs)",Implement in one classroom without evaluation.,,,C,"A responsible evaluation requires examining the actual evidence, not accepting marketing claims. The team should look for peer-reviewed literature, assess research quality, consider effect sizes, and evaluate fit with the school's context. Options A and B are either uncritical or overly dismissive. Option D lacks the necessary evaluation rigor.",,CORRECT_C_SHORTENED(semicolon trim)
10,11,PQ_RES-02_11,RES-02,Publication bias is a threat to the validity of research in that:,Researchers should publish everything they find without concern for quality.,"Studies with positive or significant results are more likely to be published than studies with null or negative results, potentially skewing meta-analyses and literature reviews toward overestimating intervention effectiveness.",Journals publish too many studies and cannot keep up.,Peer review is biased against certain types of research.,,,B,"Publication bias (the file-drawer effect) means null results often remain unpublished, creating a literature that overrepresents positive findings. This distorts meta-analyses and systematic reviews. Understanding this bias is critical to interpreting research. Option A contradicts quality standards. Option C is not the definition of publication bias. Option D is a different issue.",STILL_FLAGGED|margin=151,
10,12,PQ_RES-02_12,RES-02,A school psychologist reads a study showing that a particular assessment tool predicts reading outcomes with r = .45. What does this correlation coefficient tell the psychologist?,The tool is perfect for predicting reading outcomes.,The tool explains approximately 20% of the variance in reading outcomes,Reading outcomes are completely unrelated to the tool.,The tool is unusable for prediction.,,,B,"A correlation of r = .45 is moderate; squaring the correlation (r²) gives the coefficient of determination (.45² ≈ .20), indicating the tool accounts for about 20% of variance. This is useful but not sufficient alone. Option A overstates the relationship. Option C is incorrect; the correlation is positive. Option D is incorrect; moderate correlations are useful in combination with other data.",,CORRECT_B_SHORTENED(semicolon trim)
10,13,PQ_RES-02_13,RES-02,Implementation science is a field of research that focuses on:,"Designing new interventions, which is not supported by the available evidence.","Understanding how to effectively translate research into practice, identifying barriers and facilitators to successful implementation in real-world settings.","Evaluating whether students like an intervention, without adequate clinical justification.",Eliminating the need for research in practice settings.,,,B,"Implementation science asks: how do we close the research-to-practice gap? It examines organizational factors, training, fidelity, adaptation, and sustainability—the ""how"" of getting evidence-based interventions actually used well in schools. Option A is about intervention development. Option C is about satisfaction, not implementation. Option D misunderstands the field.",PARTIAL_FIX|margin=67,DISTRACTOR_A_EXPANDED; DISTRACTOR_C_EXPANDED
10,14,PQ_RES-02_14,RES-02,A treatment integrity (fidelity) problem occurs when:,The school implements an intervention in a way that violates the core components validated in research.,The intervention itself is not evidence-based.,"Students don't comply with the intervention, requiring no further assessment or action.",The intervention is expensive.,,,A,"Fidelity is the degree to which an intervention is implemented as designed. Poor fidelity means the intervention tested in research is not what's actually delivered, compromising effectiveness. Option B is about the intervention's evidence base, not its implementation. Option C is about compliance, not fidelity. Option D is irrelevant.",,DISTRACTOR_C_EXPANDED
10,15,PQ_RES-02_15,RES-02,"A school psychologist encounters a claim that a ""neuroscience-based"" intervention rewires the brain and is therefore superior to other approaches. How should the psychologist evaluate this claim?",Accept it because neuroscience is sophisticated and credible.,Reject it because any claim about the brain is overstated.,"Critically examine whether the neuroscience claim is supported by peer-reviewed evidence, whether it translates meaningfully to improved outcomes, and whether the intervention's effectiveness depends on the neurological mechanism or simply on behavioral/cognitive change.","Assume if it's ""neuroscience-based,"" it must be more effective than behavioral approaches.",,,C,"Neuroscience claims require the same scrutiny as any claim. Knowing a mechanism (e.g., brain activation) doesn't automatically make an intervention more effective. Many effective interventions don't require understanding their neurological mechanisms. Option A is uncritical. Option B is dismissive. Option D falsely privileges neuroscience explanations.",STILL_FLAGGED|margin=181,
10,16,PQ_RES-02_16,RES-02,The replication crisis in psychology refers to:,The fact that all published studies are replicated.,"Many published findings, especially with small samples or flexible analytic practices, fail to replicate when independently tested.",Psychology research is more reliable than other fields.,Replication is not necessary in applied research.,,,B,"The replication crisis highlights that not all published findings are robust; many fail to replicate, particularly when original studies had small samples, p-hacked results, or were underpowered. This cautions psychologists to be skeptical of single studies and to seek replication and meta-analytic evidence. Option A is false. Option C is incorrect. Option D is incorrect; replication is essential.",STILL_FLAGGED|margin=76,CORRECT_B_SHORTENED(trailing-clause trim)
10,17,PQ_RES-02_17,RES-02,"When evaluating whether an intervention is ""research-based,"" a school psychologist should prioritize which type of research evidence?","Any published study, regardless of design or quality.","Only anecdotal reports from teachers, without adequate clinical justification.","Peer-reviewed studies with rigorous designs (RCTs, well-executed quasi-experiments, meta-analyses), larger sample sizes, and meaningful effect sizes relevant to the target population.",The personal experience of the school psychologist alone.,,,C,"Research quality varies greatly. A school psychologist should prioritize the strongest evidence: randomized controlled trials and meta-analyses with appropriate sample sizes and effect sizes. Single small studies are less reliable. Options A, B, and D represent progressively weaker evidence standards.",PARTIAL_FIX|margin=105,DISTRACTOR_B_EXPANDED
10,18,PQ_RES-02_18,RES-02,"A school implements an intervention with strong research support, but fidelity is poor (teachers implement inconsistently and incompletely). The intervention shows minimal results. What is the most appropriate conclusion?","The intervention is not actually effective, and the research was wrong.",The intervention is ineffective for this population.,Poor fidelity likely accounts for weak results,Research can never be applied in schools.,,,C,"This scenario reflects a research-to-practice implementation problem, not a flaw in the research or the intervention. Interventions require faithful implementation to produce the benefits documented in research. Option A misinterprets the data. Option B is too broad. Option D is too pessimistic.",,CORRECT_C_SHORTENED(semicolon trim)
10,19,PQ_RES-02_19,RES-02,"The concept of ""clinical significance"" versus ""statistical significance"" in research means:",Clinical significance is what matters; statistical significance is irrelevant.,Statistical significance tells you whether an effect likely exists,They are the same thing.,"Clinical significance is only relevant in clinical settings, not schools.",,,B,"A finding can be statistically significant (not due to chance, p < .05) but have a small effect size and minimal practical importance (not clinically significant). Conversely, a large, meaningful effect might not reach statistical significance in a small sample. Both matter. Option A and C are incorrect. Option D is false; clinical significance applies to school outcomes too.",,CORRECT_B_SHORTENED(semicolon trim)
10,20,PQ_RES-02_20,RES-02,A school psychologist must advise a principal on whether to purchase an expensive computer-based reading program. The program's company claims effectiveness but provides limited peer-reviewed evidence. What evidence-based approach should the school psychologist recommend?,"Buy it because it uses computers, which are modern and must be effective.",Reject it because any commercial program is automatically biased.,"Conduct a critical review of available evidence (efficacy studies, effect sizes, generalizability)",Purchase it only if the company guarantees results.,,,C,"A rigorous, evidence-based decision requires evaluating evidence, considering context, piloting, and monitoring—not relying on company claims or uncritical adoption. Option A and B are insufficiently critical. Option D is unrealistic; no intervention can guarantee results.

---",,CORRECT_C_SHORTENED(semicolon trim)
10,1,PQ_RES-03_1,RES-03,"A researcher randomly assigns students to either a cooperative learning intervention or traditional instruction, controlling confounding variables, and measures reading comprehension outcomes. What type of research design is this?",Correlational study.,Experimental design with random assignment to conditions.,Narrative case study.,Survey research.,,,B,Random assignment to conditions is the defining feature of experimental design. Random assignment allows causal inference because it distributes potential confounds equally across groups. Option A lacks random assignment. Options C and D are different designs.,,
10,2,PQ_RES-03_2,RES-03,"A school district compares reading outcomes between two schools: one using a phonics-based curriculum and one using a balanced literacy approach. The schools differ not only in curriculum but also in teacher experience, student demographic composition, and funding levels. What is a major threat to the internal validity of this comparison?","The sample size is too small, which is not supported by the available evidence.","Selection bias: the groups differ on multiple variables other than the curriculum, making it impossible to isolate the curriculum's effect (confounding variables).",External validity is compromised.,The outcome measure is invalid.,,,B,"Without controlling for differences in teacher experience, demographics, and funding, the researcher cannot determine whether observed differences are due to curriculum or to these other factors. This is selection bias/confounding. Option A is irrelevant to internal validity. Option C is about generalizability. Option D is unsupported.",PARTIAL_FIX|margin=84,DISTRACTOR_A_EXPANDED
10,3,PQ_RES-03_3,RES-03,"In a study examining the effect of a test anxiety intervention, researchers find that students in the intervention group show less test anxiety on a post-intervention measure compared to a control group. However, both groups started the study already receiving test anxiety intervention from their school counselor. What threat to internal validity may apply?","Selection bias, which is not supported by the available evidence.","Regression to the mean, which is not supported by the available evidence.","History: the effect of outside events or concurrent interventions (the counselor's intervention), not the study intervention.","Maturation, which is not supported by the available evidence.",,,C,"History threats occur when events outside the study (like concurrent counseling) affect outcomes. The researchers cannot isolate whether improvement is due to the study intervention or the counselor's concurrent work. Option A doesn't fit this scenario. Option B is about statistical regression. Option D involves developmental changes over time, which isn't described here.",PARTIAL_FIX|margin=52,DISTRACTOR_A_EXPANDED; DISTRACTOR_B_EXPANDED; DISTRACTOR_D_EXPANDED
10,4,PQ_RES-03_4,RES-03,A school psychologist hypothesizes that students' scores on a screening tool (the SOS) correlate with later reading achievement. The psychologist administers the SOS to 50 third-graders and then examines the correlation with their standardized reading scores at the end of the year. The correlation is r = .62. Which of the following statements is correct?,The SOS is perfectly predictive of reading achievement.,The correlation of .62 is strong and positive,There is a causal relationship: SOS scores cause reading achievement.,The SOS is not useful for prediction.,,,B,"An r of .62 squared is approximately .38, meaning the SOS explains about 38% of variance in reading. This is a strong relationship but not perfect. Option A overstates. Option C is incorrect; correlation does not imply causation. Option D is incorrect; 38% explained variance is meaningful.",,CORRECT_B_SHORTENED(semicolon trim)
10,5,PQ_RES-03_5,RES-03,"A school district implements a new discipline policy and observes an improvement in school climate measures the following year. However, during that same year, the district also hired new school counselors, updated its anti-bullying program, and increased funding for student support. What can the district conclude about the effectiveness of the new discipline policy?",The discipline policy caused the improvement because the outcome improved.,The discipline policy is ineffective because other changes also occurred.,Multiple changes occurred simultaneously (confounding variables),The improvement is definitely due to the counselors.,,,C,"Without a control/comparison group or the ability to isolate variables, causality cannot be established. The improvement could be due to any or all of the changes. This is a threat to internal validity (confounding). Option A assumes causality without evidence. Option B is too strong. Option D is unjustified speculation.",,CORRECT_C_SHORTENED(semicolon trim)
10,6,PQ_RES-03_6,RES-03,"In a single-subject research design using an ABAB pattern, what does each letter represent?",Different participants.,Different measurement times.,"A = baseline (no intervention), B = intervention",Different interventions.,,,C,"ABAB designs are powerful for demonstrating causality in single-subject research by showing that behavior changes when intervention is introduced/removed. Option A is incorrect; it's one subject. Option B is imprecise. Option D is incorrect; the phases show intervention presence/absence, not different interventions.",,CORRECT_C_SHORTENED(semicolon trim)
10,7,PQ_RES-03_7,RES-03,"A school psychologist wants to understand a student's reading difficulties by examining the student's assessment history, interview data, classroom observations, and work samples. This approach is best described as:","A randomized controlled trial, without adequate clinical justification.","A case study or case-based research, integrating multiple sources of data to understand one student's functioning in depth.","Survey research, which is not supported by the available evidence.","Experimental design, which is not supported by the available evidence.",,,B,"Case studies use multiple data sources to provide detailed understanding of a single case. This is appropriate for understanding complex, individual presentations. Option A is incorrect; no randomization or comparison group. Options C and D are different designs.",PARTIAL_FIX|margin=52,DISTRACTOR_A_EXPANDED; DISTRACTOR_C_EXPANDED; DISTRACTOR_D_EXPANDED
10,8,PQ_RES-03_8,RES-03,A researcher administers a brief screening instrument to all 200 students in a school and asks them to also complete a questionnaire about their home reading habits. The researcher then examines whether the variables correlate. This is:,An experimental study.,A survey/correlational study,A case study.,A qualitative study.,,,B,"Survey research involves measuring naturally occurring variables in a sample, often to examine relationships. No manipulation, random assignment, or experimental control occurs. Option A is incorrect; no intervention is applied. Option C is too focused. Option D is incorrect; this can be quantitative survey research.",,CORRECT_B_SHORTENED(semicolon trim)
10,9,PQ_RES-03_9,RES-03,"A statistician reports that a study found a ""statistically significant difference"" between intervention and control groups (p < .05). What does this mean?",The difference is large and important.,The null hypothesis (no difference) can be rejected,The intervention is definitely effective in all contexts.,Effect size is large.,,,B,"Statistical significance tells you whether a result is likely real (not due to chance) using a p-value threshold. It does not indicate effect size, magnitude, or generalizability. Option A, C, and D conflate significance with effect size or practical importance.",,CORRECT_B_SHORTENED(semicolon trim)
10,10,PQ_RES-03_10,RES-03,Type I error in hypothesis testing is:,Concluding there is no effect when there actually is one.,Concluding there is an effect when there actually is not one (a false positive).,Using the wrong statistical test.,Having too small a sample size.,,,B,Type I error (alpha error) is rejecting the null hypothesis when it is true—finding an effect that isn't really there. Type II is the opposite (missing a real effect). Options C and D are different concerns.,,
10,11,PQ_RES-03_11,RES-03,A researcher conducts a study with a small sample (n=20) and finds a statistically significant result (p < .05) with a small effect size (d = .25). What caution should be noted?,The finding is definitely real because it is statistically significant.,"Small samples can produce statistically significant results when effects are small, but power is low, and the finding may be unreliable or due to chance",Small sample sizes always produce invalid results.,Effect size is irrelevant when significance is achieved.,,,B,Statistical significance and effect size are independent. Small samples with small effects may achieve significance but lack power and reliability. The study should be replicated. Option A conflates significance with reliability. Option C is too absolute. Option D is incorrect; effect size is crucial.,STILL_FLAGGED|margin=81,CORRECT_B_SHORTENED(semicolon trim)
10,12,PQ_RES-03_12,RES-03,The mean score on a standardized test is 100 with a standard deviation of 15. Approximately what percentage of scores fall between 85 and 115 in a normal distribution?,50%,68%,95%,99%,,,B,"In a normal distribution, approximately 68% of data falls within one standard deviation of the mean (100 ± 15). Option A is incorrect. Option C represents two standard deviations (~95%). Option D represents three standard deviations (~99%).",,
10,13,PQ_RES-03_13,RES-03,"A researcher calculates a 95% confidence interval around a mean and reports: ""The mean is 50 (95% CI: 45-55)."" What does this mean?",The mean is definitely between 45 and 55.,There is a 95% probability that the true population mean lies within the interval 45-55 based on this sample,95% of individual scores are between 45 and 55.,The margin of error is 5 points.,,,B,"Confidence intervals provide a range of plausible values for a population parameter. Option A is incorrect; the interval may not contain the true value. Option C conflates confidence interval with range of individual scores. Option D is incorrect; the margin of error is 5, but the CI is the interval.",STILL_FLAGGED|margin=61,CORRECT_B_SHORTENED(semicolon trim)
10,14,PQ_RES-03_14,RES-03,A school conducts a survey asking students whether they feel safe at school (yes/no). The school wants to compare safety perception between two grade levels. What statistical test is most appropriate?,"Pearson correlation, which is not supported by the available evidence.","Independent samples t-test, which is not supported by the available evidence.",Chi-square test; it examines the relationship between two categorical variables.,"Paired t-test, which is not supported by the available evidence.",,,C,"When both variables are categorical (grades: elementary/middle; safety: yes/no), chi-square is appropriate. Option A examines correlations of continuous variables. Option B compares continuous outcomes between groups. Option D compares paired/related groups.",,DISTRACTOR_A_EXPANDED; DISTRACTOR_B_EXPANDED; DISTRACTOR_D_EXPANDED
10,15,PQ_RES-03_15,RES-03,A researcher conducts a study and fails to find a statistically significant difference between intervention and control groups. The sample size is small. What is a concern?,The intervention definitely doesn't work.,The research is invalid.,Type II error: the study may lack power to detect a true effect,Statistical significance is irrelevant.,,,C,Power is the ability to detect a true effect when it exists. Small samples have low power and are prone to Type II error (missing true effects). Option A is incorrect; absence of evidence is not evidence of absence. Option B is too broad. Option D contradicts the scenario.,,CORRECT_C_SHORTENED(semicolon trim)
10,16,PQ_RES-03_16,RES-03,A regression analysis examines whether a student's working memory (predictor) is associated with math achievement (outcome). The regression reports a slope of 2.5 and R² = .18. Which statement is accurate?,Working memory has no relationship with math achievement.,"For each unit increase in working memory, math achievement increases by 2.5 points on average",Working memory explains 2.5% of variance.,The relationship is perfectly predictive.,,,B,The slope (2.5) is the magnitude of change in the outcome per unit of predictor. R² (.18) is the variance explained. Option A is incorrect; the relationship exists. Option C misinterprets the slope. Option D is incorrect; 18% is far from perfect.,,CORRECT_B_SHORTENED(semicolon trim)
10,17,PQ_RES-03_17,RES-03,Base rate refers to:,The average salary of school psychologists.,"The basic statistical rate of something in a population (e.g., the prevalence of ADHD)",The difficulty level of a test.,The number of students in a school.,,,B,Base rate is the frequency of an outcome/condition in a population. It's important because a test result must be interpreted considering how common the condition is; rare conditions can yield high false-positive rates even with accurate tests. Option A is incorrect. Option C is unrelated. Option D is imprecise.,,CORRECT_B_SHORTENED(semicolon trim)
