batch,question_number,question_id,skill_id,question_stem,A,B,C,D,E,F,correct_answer,explanation,audit_flag,changes_applied
7,16,PQ_SAF-04_16,SAF-04,How should memorial policies be developed after a student suicide to balance remembrance with contagion prevention?,"Prohibit all memorials to prevent contagion, without adequate clinical justification.","Allow unlimited memorials to honor the student, without adequate clinical justification.","Develop clear, advance guidelines balancing remembrance with responsible practices that do not glorify suicide or expose method details",Create memorials based on family preferences without school input,,,C,Thoughtful memorial policies can honor students while preventing contagion risk. Option A is too restrictive. Option B is too permissive. Option D lacks school responsibility.,,DISTRACTOR_A_EXPANDED; DISTRACTOR_B_EXPANDED
7,17,PQ_SAF-04_17,SAF-04,"A teacher reports that since a school tragedy, multiple students have become clinically depressed. What is the most likely explanation?","Coincidence; crises do not cause depression, without adequate clinical justification.","The teacher is exaggerating the response, which does not apply in this clinical context.",Secondary trauma or complicated grief related to the incident warrants assessment and support,"Students are faking symptoms for attention, requiring no further assessment or action.",,,C,Cluster mental health symptoms after crises are expected responses requiring attention. Option A is incorrect. Option B is dismissive. Option D is incorrect and dismissive.,,DISTRACTOR_A_EXPANDED; DISTRACTOR_B_EXPANDED; DISTRACTOR_D_EXPANDED
7,18,PQ_SAF-04_18,SAF-04,When is it appropriate to involve students in crisis response planning and preparation?,"Never; crisis planning is adult responsibility only, which does not apply in this clinical context.","Age-appropriately in prevention planning and preparedness, building coping skills and reducing anxiety","Only after a crisis occurs, which is not supported by the available evidence.","Only in secondary grades, not elementary, without adequate clinical justification.",,,B,"Age-appropriate student involvement in planning (drills, discussion) builds competence and reduces anxiety. Option A is incorrect; students benefit from preparation. Option C is preventative, not responsive. Option D is overly restrictive.",,DISTRACTOR_A_EXPANDED; DISTRACTOR_C_EXPANDED; DISTRACTOR_D_EXPANDED
7,19,PQ_SAF-04_19,SAF-04,A school is selecting crisis response training for staff. Evidence-based training should include:,Lecture-based information transfer only,"Interactive training with drills, practice, defined roles, and periodic updating",Crisis response information only without addressing personal coping,Training provided one time during staff orientation,,,B,"Effective crisis training is interactive, includes practice, defines clear roles, and is periodically reinforced. Option A is insufficient. Option C is incomplete. Option D lacks reinforcement.",,
7,20,PQ_SAF-04_20,SAF-04,What is the relationship between crisis prevention and crisis response in comprehensive school crisis planning?,"Prevention and response are unrelated functions, which does not apply in this clinical context.","Prevention efforts (threat assessment, climate improvement) reduce crisis probability, while response plans address inevitable crises",Only response planning is necessary; prevention is optional,"Prevention and response compete for resources, without adequate clinical justification.",,,B,"Comprehensive planning integrates both prevention (reducing likelihood) and response (addressing when crisis occurs). Option A is incorrect; they are interconnected. Option C is incorrect; both matter. Option D is incorrect; they are complementary.

---",,DISTRACTOR_A_EXPANDED; DISTRACTOR_D_EXPANDED
7,1,PQ_SWP-02_1,SWP-02,What does research indicate about the long-term academic outcomes of grade retention for struggling students?,Retention significantly improves long-term achievement,Retention typically provides no long-term academic benefit and is a significant predictor of future school dropout.,Retention improves achievement in mathematics but not reading,"Retention outcomes depend entirely on teacher quality, not on the practice itself",,,B,"Research shows that while a ""bump"" may occur in the first year, it washes out by grade 5, making retention an ineffective standalone intervention.",,
7,2,PQ_SWP-02_2,SWP-02,"A 3rd grade student is performing significantly below grade level in reading. Instead of retention, what does research support as more effective?",Automatic promotion to 4th grade (social promotion),"Intensive, evidence-based reading intervention at the student's current level within grade",Retention to re-teach 3rd grade content,Tracking the student into lower academic groups,,,B,Research supports intervention targeting specific skill deficits over retention or social promotion. Option A is incorrect; lack of support is ineffective. Option C is ineffective per retention research. Option D is incorrect; within-class intervention is superior.,,
7,3,PQ_SWP-02_3,SWP-02,"Which best describes the research on ""academic redshirting"" (holding a young student back a year before kindergarten)?",Universally beneficial; all young students benefit from waiting a year,Potentially beneficial for individual developmental delays but risks creating age stratification and may disadvantage some groups,"Harmful; there is no benefit to waiting a year, which does not apply in this clinical context.","Only appropriate for students with disabilities, without adequate clinical justification.",,,B,"Redshirting research is mixed; while some young students may benefit, widespread redshirting creates stratification and may disadvantage certain groups, particularly boys and lower-income students. Option A is overstated. Option C is incorrect. Option D is too narrow.",,DISTRACTOR_C_EXPANDED; DISTRACTOR_D_EXPANDED
7,4,PQ_SWP-02_4,SWP-02,What is the relationship between high-stakes testing policies and grade retention rates?,No relationship; testing and retention are separate decisions,High-stakes testing policies have been associated with increased retention as accountability measure,High-stakes testing reduces retention by improving instruction,"Retention rates are determined solely by student achievement, not policy",,,B,"Policy analyses show states with high-stakes testing and mandatory retention have higher retention rates, even when research does not support the practice. Option A is incorrect; policies influence practices. Option C is not supported. Option D is incorrect; policy impacts practice.",,
7,5,PQ_SWP-02_5,SWP-02,"According to research, which alternative to retention for a struggling student is most supported?",Summer school remediation combined with promotion and continued Tier 2/3 support,Grade retention in the same classroom with no changes to instruction,Acceleration to the next grade to motivate improvement,Exclusion from general education classes,,,A,Summer intervention combined with ongoing support and promotion (rather than retention) shows better outcomes than retention alone. Option B is ineffective. Option C is inappropriate. Option D is exclusionary.,,
7,6,PQ_SWP-02_6,SWP-02,What does research show about ability grouping (tracking) in schools?,Rigid tracking benefits all students by providing appropriate challenge,"Rigid, between-class tracking is associated with widened achievement gaps",Tracking has no impact on achievement,All grouping practices are equally harmful,,,B,"Research shows rigid between-class tracking widens gaps and limits opportunities for lower-tracked students, while flexible grouping is more effective. Option A is incorrect. Option C is incorrect. Option D is overgeneralized.",,CORRECT_B_SHORTENED(semicolon trim)
7,7,PQ_SWP-02_7,SWP-02,A school is considering detracking (moving from rigid ability groups to mixed-ability classes). What does research suggest about detracking?,Detracking always improves achievement for all students,Detracking can improve achievement and reduce gaps when accompanied by high-quality instruction and support,Detracking harms gifted students,Detracking is a social justice practice but does not affect achievement,,,B,Detracking research shows benefits particularly for lower-tracked students when instruction quality is maintained; it requires careful implementation. Option A is overstated. Option C is incorrect. Option D is partially correct but incomplete.,,
7,8,PQ_SWP-02_8,SWP-02,Which statement about Florida's mandatory grade retention policy (reading by 3rd grade) is most accurate based on research?,The policy significantly improved reading outcomes,The policy produced mixed results,The policy had no effect on reading achievement,The policy improved reading but only for high-performing students,,,B,Florida's policy generated research showing some reading improvements but substantial increases in retention without clear evidence of long-term benefit and with concerns about negative consequences. Option A is overstated. Option C is incorrect. Option D is incorrect.,,CORRECT_B_SHORTENED(semicolon trim)
7,9,PQ_SWP-02_9,SWP-02,"What is the ""Joplin Plan"" in educational policy?",A policy mandating retention for low-performing students,A plan for integrating tracking that did not adequately address segregation,A desegregation policy that allowed tracked classes to remain segregated within integrated schools,A program requiring summer school for all students,,,C,"The Joplin Plan allowed tracking to maintain segregation within desegregated schools, reducing desegregation's benefits. Option A is incorrect. Option B is incomplete. Option D is incorrect.",,
7,10,PQ_SWP-02_10,SWP-02,"According to research on the school-to-prison pipeline, how might grade retention and tracking policies contribute?",They do not contribute; criminal justice and education are separate systems,"Students retained/tracked to lower tracks have increased disengagement, decreased graduation rates, and increased justice involvement",Retention prevents crime by identifying problem students,Tracking has only positive effects on student outcomes,,,B,"Research shows retention and low-track placement increase disengagement and justice involvement, particularly for students of color. Option A is incorrect. Option C is unsupported. Option D is incorrect.",STILL_FLAGGED|margin=58,
7,11,PQ_SWP-02_11,SWP-02,A student is recommended for retention. Which information is most critical for the parent-school decision?,The student's grade average,"Research on retention effectiveness, specific intervention history, student's readiness for next grade, and evidence-based alternatives C) The number of students retained by the teacher",,"Whether the student is younger than peers  **Correct Answer: B**  **Explanation:** Informed decision requires understanding retention research, the student's specific situation, and available alternatives. Option A is insufficient. Option C is irrelevant. Option D is one factor among many.",,,B,"Informed decision requires understanding retention research, the student's specific situation, and available alternatives. Option A is insufficient. Option C is irrelevant. Option D is one factor among many.",,
7,12,PQ_SWP-02_12,SWP-02,What is the relationship between dropout risk and grade retention?,No relationship; students drop out for economic reasons only,"Grade retention is a strong predictor of later dropout, particularly after multiple retentions",Retention reduces dropout by providing time to catch up,Dropout is unrelated to school placement decisions,,,B,"Research consistently shows retention, particularly multiple retentions, predicts increased dropout risk. Option A is incorrect. Option C contradicts research. Option D is incorrect.",,
7,13,PQ_SWP-02_13,SWP-02,"A gifted student is performing below grade level in mathematics due to anxiety and perfectionism, not inability. Acceleration is being considered. What is the critical consideration?",Acceleration will automatically fix the anxiety,Addressing underlying anxiety/perfectionism may allow the student to benefit from accelerated content,The student should be retained to reduce pressure,Acceleration is contraindicated for any student showing emotional concerns,,,B,"Acceleration works best when underlying barriers (anxiety, perfectionism) are addressed; academic advancement alone does not resolve psychological factors. Option A is incorrect. Option C is inappropriate. Option D is too rigid.",,CORRECT_B_SHORTENED(semicolon trim)
7,14,PQ_SWP-02_14,SWP-02,Within-class grouping differs from between-class tracking in that:,Within-class grouping has the same effects as between-class tracking,Within-class grouping is flexible and allows students to move groups,Between-class tracking is more flexible,There is no meaningful difference for student outcomes,,,B,"Within-class grouping typically allows more flexibility and movement; between-class tracking typically creates rigid, long-term placements that reduce opportunities. Option A is incorrect. Option C is incorrect. Option D is incorrect.",,CORRECT_B_SHORTENED(semicolon trim)
7,15,PQ_SWP-02_15,SWP-02,What does ESSA (Every Student Succeeds Act) specify regarding use of student retention as an accountability measure?,ESSA requires states to use retention as a primary accountability measure,"ESSA does not mandate retention policies, allowing state flexibility while discouraging purely punitive retention",ESSA requires schools to retain all students below reading proficiency,ESSA eliminated all retention policies nationwide,,,B,ESSA maintains state flexibility while emphasizing evidence-based practices and discouraging reliance on retention as sole accountability tool. Option A is incorrect. Option C is too extreme. Option D is incorrect.,,
7,16,PQ_SWP-02_16,SWP-02,A school is seeing disproportionate retention of minority students even when controlling for achievement. What does research suggest about this pattern?,It reflects actual differences in capability,It suggests potential bias in retention decision-making warranting examination of practices and equity training,It is unrelated to school practices; families simply choose to retain their children more,Schools should increase retention to maintain consistency,,,B,Disproportionality in retention for minority students has been documented and suggests examining decision criteria for bias. Option A is incorrect. Option C is incorrect. Option D is counterproductive.,,
7,17,PQ_SWP-02_17,SWP-02,A school psychologist is asked to provide input on a retention decision for an English learner who is performing below grade level in reading. What is critical information?,"How long the student has been in the school, without adequate clinical justification.","Length of time in US schools, English proficiency level, reading proficiency in native language, and instruction quality in both languages","Whether the student's family emphasizes education, without adequate clinical justification.","The student's behavior rating, requiring no further assessment or action.",,,B,"Understanding English learner status and language development is essential; reading difficulty may reflect language acquisition, not disability or lack of ability. Option A is insufficient. Option C is irrelevant. Option D is insufficient alone.",,DISTRACTOR_A_EXPANDED; DISTRACTOR_C_EXPANDED; DISTRACTOR_D_EXPANDED
7,18,PQ_SWP-02_18,SWP-02,What do meta-analyses consistently show about the effects of retention on student self-esteem and motivation?,Retention improves self-esteem by providing the student extra time,"Retention is associated with decreased self-esteem and motivation, particularly when perceived negatively by peers",Retention has no effect on social-emotional outcomes,Effects on self-esteem depend entirely on whether the student likes the teacher,,,B,"Research consistently shows retention's negative social-emotional effects, including decreased self-esteem and motivation. Option A is contradicted by research. Option C is incorrect. Option D is incomplete.",,
7,19,PQ_SWP-02_19,SWP-02,A primary goal of early identification and intervention (rather than retention) for struggling readers is:,To prevent the need for retention by addressing deficits early,To label students as disabled,To separate students from typical peers,To provide remediation without addressing underlying needs,,,A,Early intervention aims to prevent failure and reduce retention through timely support. Option B is not the goal. Option C is opposite of goal. Option D is not sufficient.,,
7,20,PQ_SWP-02_20,SWP-02,How should schools balance individual student needs with policy-level decisions about promotion and retention?,Apply retention policy universally without exception,"Use flexible policies allowing individual student consideration, evidence-based decision-making, and alternatives to retention","Make decisions based solely on family preference, without adequate clinical justification.",Allow students to decide about their own advancement,,,B,"Effective policies provide flexibility for individualized decision-making grounded in evidence, not universal rules or family preference alone. Option A is too rigid. Option C is incorrect. Option D is inappropriate.

---",,DISTRACTOR_C_EXPANDED
7,1,PQ_SWP-03_1,SWP-03,"According to ESSA (Every Student Succeeds Act), what defines Tier 1 (strong) evidence for educational interventions?",Any study published in a peer-reviewed journal,Multiple rigorous randomized controlled trials showing consistent effects across populations,A single study showing positive results,Adoption by a majority of schools nationwide,,,B,"ESSA Tier 1 requires multiple rigorous studies with consistent effects demonstrating strong causal evidence. Option A is too broad. Option C is insufficient. Option D is popularity, not evidence.",,
7,2,PQ_SWP-03_2,SWP-03,What is the What Works Clearinghouse (WWC) and what is its role in identifying evidence-based practices?,A database of all published educational studies,An IES-sponsored resource that systematically reviews research and rates studies' rigor.,A government mandate for school program adoption,A private company marketing educational programs,,,B,"WWC reviews research rigor and rates evidence strength for educational programs, providing systematic guidance. Option A is too broad. Option C is incorrect. Option D is incorrect.",,CORRECT_B_SHORTENED(to-clause trim)
7,3,PQ_SWP-03_3,SWP-03,A school psychologist is asked to evaluate a new social-emotional learning program. Which criterion best indicates strong evidence for the program?,"The program is popular in other schools, which does not apply in this clinical context.","The developer endorses the program as effective, without adequate clinical justification.",Multiple randomized controlled trials show the program improves student outcomes with effect sizes greater than expected for natural variation,"The program is inexpensive, which does not apply in this clinical context.",,,C,Strong evidence requires rigorous designs and meaningful effect sizes demonstrating actual impact. Option A is not evidence. Option B is biased. Option D is irrelevant to effectiveness.,PARTIAL_FIX|margin=53,DISTRACTOR_A_EXPANDED; DISTRACTOR_B_EXPANDED; DISTRACTOR_D_EXPANDED
7,4,PQ_SWP-03_4,SWP-03,What is the difference between ESSA evidence tiers and What Works Clearinghouse ratings?,They are identical systems,"ESSA tiers categorize research rigor and effect size (strong, moderate, promising)",ESSA applies only to federal programs; WWC applies to all schools,They serve completely different purposes with no overlap,,,B,Both assess evidence strength but use related but distinct frameworks; both serve complementary roles. Option A is incorrect. Option C is incomplete. Option D is incorrect.,,CORRECT_B_SHORTENED(semicolon trim)
7,5,PQ_SWP-03_5,SWP-03,"A school is implementing an evidence-based PBIS program. To ensure effectiveness, the school must:",Implement the program as originally designed with fidelity,"Implement with fidelity while allowing adaptation to local context, monitor implementation regularly, and adjust based on data",Implement without monitoring since the program is evidence-based,Modify the program extensively to match existing school practices,,,B,"Effective implementation maintains core components (fidelity) while allowing cultural adaptation, with ongoing monitoring and adjustment. Option A is partially correct but incomplete regarding adaptation. Option C is incorrect; monitoring is essential. Option D. may compromise evidence base.",STILL_FLAGGED|margin=61,
7,6,PQ_SWP-03_6,SWP-03,"What is meant by ""external validity"" in program evaluation?","Whether the program works in the study setting, without adequate clinical justification.",Whether findings are generalizable beyond the specific study context to other populations and settings,"Whether the program is evidence-based, which does not apply in this clinical context.","Whether the program is popular nationally, which does not apply in this clinical context.",,,B,External validity concerns whether study findings apply beyond the original context. Option A describes internal validity. Option C is related but distinct. Option D is incorrect.,,DISTRACTOR_A_EXPANDED; DISTRACTOR_C_EXPANDED; DISTRACTOR_D_EXPANDED
7,7,PQ_SWP-03_7,SWP-03,"A school district is implementing a reading program that has strong evidence but showed effects primarily in suburban, higher-income schools. What is a key consideration for implementation?",Proceed with implementation without modification since the program is evidence-based,Consider whether the program's effects may vary in the district's different demographic context,Assume the program will not work in this district and select a different program,Implement only for students from higher-income backgrounds,,,B,Strong evidence in one context requires careful evaluation and possible adaptation in different contexts; external validity matters. Option A is insufficient attention to context. Option C is overly pessimistic. Option D is inequitable.,,CORRECT_B_SHORTENED(semicolon trim)
7,8,PQ_SWP-03_8,SWP-03,"What is ""implementation science"" and why is it important for schoolwide practice adoption?","The science of administering programs in schools, without adequate clinical justification.","The study of how to effectively implement evidence-based practices in real-world settings, including stages, supports, and factors affecting fidelity","A new type of educational intervention, without adequate clinical justification.",Irrelevant to school practice; evidence is sufficient,,,B,"Implementation science addresses the gap between research evidence and effective real-world practice, including staged implementation and support structures. Option A is incomplete. Option C is incorrect. Option D is incorrect; implementation matters.",PARTIAL_FIX|margin=59,DISTRACTOR_A_EXPANDED; DISTRACTOR_C_EXPANDED
7,9,PQ_SWP-03_9,SWP-03,"According to Fixsen's stages of implementation, what occurs during the ""initial implementation"" stage?",The program is fully functioning at intended fidelity,Staff are trained and begin using the program; bugs are identified and addressed; fidelity is developing,Initial exploration of whether the program fits the school's needs,The program is fully sustained and ready for scale-up,,,B,"Initial implementation involves first use with expected challenges, troubleshooting, and developing proficiency. Option A describes full implementation. Option C is exploration. Option D is sustained implementation.",,
7,10,PQ_SWP-03_10,SWP-03,"What is ""fidelity measurement"" in program evaluation?",Whether the program produced intended student outcomes,Systematic assessment of whether the program is implemented as designed,Whether the program is cost-effective,Whether all students are included in the program,,,B,Fidelity assessment tracks whether core program components are implemented with the intended quality and consistency. Option A is outcome evaluation. Option C is cost evaluation. Option D is different.,,
